"",".model","HighwayClass",".type","ME","RMSE","MAE","MPE","MAPE","MASE","RMSSE","ACF1","P"
"1","arima_sdif",20,"Test",1.75300552433322,13.7067358882086,10.3892946409717,0.13410976691828,8.56838781612509,NA,NA,-0.0264822725565186,0.1
"2","arima_full",20,"Test",1.01159177345171,14.1850856439628,10.9520664267562,-0.534490519027126,9.15644576335617,NA,NA,0.100252802203203,0.1
"3","tslm_vars",20,"Test",4.09032089187844,14.5749228723737,10.9972301962647,2.0695025395261,8.92069117879044,NA,NA,-0.00572411569770408,0.1
"4","tslm_base",20,"Test",6.07559963099621,15.2104345849776,10.5848708487084,3.9340175060269,8.54263056590203,NA,NA,-0.0162215673525237,0.1
"5","tslm_inter",20,"Test",2.98258068060073,19.1957700035531,15.0730925317191,0.926693400294158,12.6551916172867,NA,NA,0.277067205499642,0.1
"6","snaive",20,"Test",6.78125,19.3641098426961,15.53125,4.35498252655828,12.6838310799965,NA,NA,0.0998621723230003,0.1
"7","drift",20,"Test",-3.04732142857143,19.8534273566587,15.6232142857143,-5.46003007861478,14.1279340122634,NA,NA,0.328154693244453,0.1
"8","naive",20,"Test",-2.28125,19.88325300347,15.84375,-4.81916451829474,14.2213395337921,NA,NA,0.338742058883162,0.1
"9","arima_plain",20,"Test",-1.03035152665448,20.1295075630974,16.4962908866598,-3.77365648123091,14.5963652602789,NA,NA,0.373061555452959,0.1
