Lab Collection Date,Parish,Daily Test Count,Daily Negative Test Count,Daily Positive Test Count,Daily Case Count
11/2/2020,Claiborne,97,94,3,3
11/3/2020,Claiborne,100,95,5,4
11/4/2020,Claiborne,29,29,0,0
11/5/2020,Claiborne,96,90,6,4
11/6/2020,Claiborne,30,26,4,3
11/7/2020,Claiborne,8,6,2,2
11/8/2020,Claiborne,10,5,5,4
11/9/2020,Claiborne,98,84,14,12
11/10/2020,Claiborne,113,104,8,6
11/11/2020,Claiborne,40,32,8,6
11/12/2020,Claiborne,94,88,6,5
11/13/2020,Claiborne,49,34,15,11
11/14/2020,Claiborne,14,11,3,2
11/15/2020,Claiborne,10,8,2,2
11/16/2020,Claiborne,114,108,6,6
11/17/2020,Claiborne,106,94,11,10
11/18/2020,Claiborne,46,36,10,6
11/19/2020,Claiborne,99,92,6,5
11/20/2020,Claiborne,73,67,6,4
11/21/2020,Claiborne,20,20,0,0
11/22/2020,Claiborne,13,11,2,2
11/23/2020,Claiborne,149,143,6,5
11/24/2020,Claiborne,134,129,5,2
11/25/2020,Claiborne,96,88,8,8
11/26/2020,Claiborne,30,30,0,0
11/27/2020,Claiborne,100,95,4,4
11/28/2020,Claiborne,26,20,6,5
11/29/2020,Claiborne,44,39,5,5
11/30/2020,Claiborne,142,131,11,11
12/1/2020,Claiborne,142,134,8,6
12/2/2020,Claiborne,94,87,7,5
12/3/2020,Claiborne,129,118,11,11
12/4/2020,Claiborne,84,69,15,13
12/5/2020,Claiborne,20,16,4,2
12/6/2020,Claiborne,13,10,3,3
12/7/2020,Claiborne,138,126,12,12
12/8/2020,Claiborne,121,106,15,15
12/9/2020,Claiborne,74,57,17,14
12/10/2020,Claiborne,91,75,16,14
12/11/2020,Claiborne,115,102,10,9
12/12/2020,Claiborne,22,16,6,5
12/13/2020,Claiborne,17,13,4,3
12/14/2020,Claiborne,145,133,12,10
12/15/2020,Claiborne,189,176,13,10
12/16/2020,Claiborne,76,60,16,12
12/17/2020,Claiborne,102,86,16,12
12/18/2020,Claiborne,91,76,15,12
12/19/2020,Claiborne,14,10,4,4
12/20/2020,Claiborne,40,33,7,7
12/21/2020,Claiborne,252,203,47,41
12/22/2020,Claiborne,135,121,14,12
12/23/2020,Claiborne,102,79,22,19
12/24/2020,Claiborne,134,121,10,8
12/25/2020,Claiborne,1,1,0,0
12/26/2020,Claiborne,27,17,10,9
12/27/2020,Claiborne,49,34,15,11
12/28/2020,Claiborne,151,121,30,27
12/29/2020,Claiborne,186,155,31,27
12/30/2020,Claiborne,98,67,31,28
12/31/2020,Claiborne,170,149,20,16
1/1/2021,Claiborne,25,21,4,3
1/2/2021,Claiborne,45,31,14,11
1/3/2021,Claiborne,28,20,8,7
1/4/2021,Claiborne,195,169,26,21
1/5/2021,Claiborne,166,148,18,13
1/6/2021,Claiborne,50,39,11,7
1/7/2021,Claiborne,117,102,15,11
1/8/2021,Claiborne,117,104,13,9
1/9/2021,Claiborne,35,24,11,8
1/10/2021,Claiborne,20,12,8,5
1/11/2021,Claiborne,109,100,9,9
1/12/2021,Claiborne,184,172,11,5
1/13/2021,Claiborne,56,49,7,7
1/14/2021,Claiborne,87,77,10,9
1/15/2021,Claiborne,157,147,8,5
1/16/2021,Claiborne,15,12,3,2
1/17/2021,Claiborne,14,10,4,4
1/18/2021,Claiborne,80,72,8,7
1/19/2021,Claiborne,164,153,10,9
1/20/2021,Claiborne,57,52,5,5
3/1/2020,Concordia,0,0,0,0
3/2/2020,Concordia,0,0,0,0
3/3/2020,Concordia,0,0,0,0
3/4/2020,Concordia,0,0,0,0
3/5/2020,Concordia,0,0,0,0
3/6/2020,Concordia,0,0,0,0
3/7/2020,Concordia,0,0,0,0
3/8/2020,Concordia,0,0,0,0
3/9/2020,Concordia,0,0,0,0
3/10/2020,Concordia,0,0,0,0
3/11/2020,Concordia,0,0,0,0
3/12/2020,Concordia,1,1,0,0
3/13/2020,Concordia,5,5,0,0
3/14/2020,Concordia,1,1,0,0
3/15/2020,Concordia,3,3,0,0
3/16/2020,Concordia,1,1,0,0
3/17/2020,Concordia,0,0,0,0
3/18/2020,Concordia,5,5,0,0
3/19/2020,Concordia,4,4,0,0
3/20/2020,Concordia,4,4,0,0
3/21/2020,Concordia,0,0,0,0
3/22/2020,Concordia,2,1,1,1
3/23/2020,Concordia,1,1,0,0
3/24/2020,Concordia,7,7,0,0
3/25/2020,Concordia,8,7,1,1
3/26/2020,Concordia,5,3,2,2
3/27/2020,Concordia,6,5,1,1
3/28/2020,Concordia,1,1,0,0
3/29/2020,Concordia,4,1,3,1
3/30/2020,Concordia,10,8,2,1
3/31/2020,Concordia,10,8,2,2
4/1/2020,Concordia,8,7,1,1
4/2/2020,Concordia,9,5,4,4
4/3/2020,Concordia,9,7,2,2
4/4/2020,Concordia,10,9,1,0
4/5/2020,Concordia,2,1,1,1
4/6/2020,Concordia,26,21,5,4
4/7/2020,Concordia,12,8,4,4
4/8/2020,Concordia,10,10,0,0
4/9/2020,Concordia,13,10,3,2
4/10/2020,Concordia,5,5,0,0
4/11/2020,Concordia,6,6,0,0
4/12/2020,Concordia,2,1,1,1
4/13/2020,Concordia,13,10,3,2
4/14/2020,Concordia,10,9,1,1
4/15/2020,Concordia,13,12,1,1
4/16/2020,Concordia,8,8,0,0
4/17/2020,Concordia,11,10,1,1
4/18/2020,Concordia,3,2,1,1
4/19/2020,Concordia,1,1,0,0
4/20/2020,Concordia,10,9,1,0
4/21/2020,Concordia,6,6,0,0
4/22/2020,Concordia,22,18,4,3
4/23/2020,Concordia,17,14,3,2
4/24/2020,Concordia,27,25,2,0
4/25/2020,Concordia,5,5,0,0
4/26/2020,Concordia,2,0,2,2
4/27/2020,Concordia,25,19,6,5
4/28/2020,Concordia,11,11,0,0
4/29/2020,Concordia,53,52,1,0
4/30/2020,Concordia,25,24,1,0
5/1/2020,Concordia,11,9,2,2
5/2/2020,Concordia,3,3,0,0
5/3/2020,Concordia,2,2,0,0
5/4/2020,Concordia,23,21,2,1
5/5/2020,Concordia,16,14,2,1
5/6/2020,Concordia,12,12,0,0
5/7/2020,Concordia,27,25,2,0
5/8/2020,Concordia,6,6,0,0
5/9/2020,Concordia,10,10,0,0
5/10/2020,Concordia,3,2,1,1
5/11/2020,Concordia,17,11,6,4
5/12/2020,Concordia,24,21,3,1
5/13/2020,Concordia,14,12,2,2
5/14/2020,Concordia,22,18,4,3
5/15/2020,Concordia,22,19,3,2
5/16/2020,Concordia,21,19,2,2
5/17/2020,Concordia,19,13,6,5
5/18/2020,Concordia,22,18,4,3
5/19/2020,Concordia,20,14,6,3
5/20/2020,Concordia,31,28,2,1
5/21/2020,Concordia,8,6,2,1
5/22/2020,Concordia,18,15,3,1
5/23/2020,Concordia,9,7,2,0
5/24/2020,Concordia,5,4,1,0
5/25/2020,Concordia,9,3,6,2
5/26/2020,Concordia,21,16,5,1
5/27/2020,Concordia,11,10,1,0
5/28/2020,Concordia,83,82,1,1
5/29/2020,Concordia,18,15,3,1
5/30/2020,Concordia,5,4,1,0
5/31/2020,Concordia,4,3,1,0
6/1/2020,Concordia,75,72,3,1
6/2/2020,Concordia,34,29,5,0
6/3/2020,Concordia,119,117,2,2
6/4/2020,Concordia,16,15,1,0
6/5/2020,Concordia,45,44,1,0
6/6/2020,Concordia,6,6,0,0
6/7/2020,Concordia,3,3,0,0
6/8/2020,Concordia,24,22,2,0
6/9/2020,Concordia,39,36,3,1
6/10/2020,Concordia,120,113,7,4
6/11/2020,Concordia,19,19,0,0
6/12/2020,Concordia,45,42,3,2
6/13/2020,Concordia,4,4,0,0
6/14/2020,Concordia,6,5,1,1
6/15/2020,Concordia,24,20,4,1
6/16/2020,Concordia,38,36,2,1
6/17/2020,Concordia,102,100,2,2
6/18/2020,Concordia,53,49,4,3
6/19/2020,Concordia,29,27,2,2
6/20/2020,Concordia,4,4,0,0
6/21/2020,Concordia,1,1,0,0
6/22/2020,Concordia,33,28,5,4
6/23/2020,Concordia,28,22,6,4
6/24/2020,Concordia,176,174,2,2
6/25/2020,Concordia,102,99,3,3
6/26/2020,Concordia,49,48,1,1
6/27/2020,Concordia,8,7,1,0
6/28/2020,Concordia,9,7,2,2
6/29/2020,Concordia,41,36,5,2
6/30/2020,Concordia,75,71,4,3
7/1/2020,Concordia,225,215,10,9
7/2/2020,Concordia,71,69,2,2
7/3/2020,Concordia,24,19,4,3
7/4/2020,Concordia,8,6,2,2
7/5/2020,Concordia,9,5,4,4
7/6/2020,Concordia,89,74,15,13
7/7/2020,Concordia,58,47,11,8
7/8/2020,Concordia,95,91,4,4
7/9/2020,Concordia,72,62,10,8
7/10/2020,Concordia,73,63,10,8
7/11/2020,Concordia,15,10,5,5
7/12/2020,Concordia,7,4,3,3
7/13/2020,Concordia,42,33,9,5
7/14/2020,Concordia,93,88,5,5
7/15/2020,Concordia,144,138,6,5
7/16/2020,Concordia,119,110,9,8
7/17/2020,Concordia,26,24,2,1
7/18/2020,Concordia,4,2,2,2
7/19/2020,Concordia,11,4,7,5
7/20/2020,Concordia,57,48,9,6
7/21/2020,Concordia,57,48,9,7
7/22/2020,Concordia,236,226,9,7
7/23/2020,Concordia,45,40,5,2
7/24/2020,Concordia,63,54,8,8
7/25/2020,Concordia,15,11,4,4
7/26/2020,Concordia,14,10,4,3
7/27/2020,Concordia,49,38,11,10
7/28/2020,Concordia,41,32,8,6
7/29/2020,Concordia,100,85,15,14
7/30/2020,Concordia,90,78,12,11
7/31/2020,Concordia,45,39,6,3
8/1/2020,Concordia,12,12,0,0
8/2/2020,Concordia,8,7,1,1
8/3/2020,Concordia,53,47,6,5
8/4/2020,Concordia,83,70,13,10
8/5/2020,Concordia,196,186,10,7
8/6/2020,Concordia,105,91,13,13
8/7/2020,Concordia,56,45,11,9
8/8/2020,Concordia,17,13,4,2
8/9/2020,Concordia,15,10,5,4
8/10/2020,Concordia,79,66,12,11
8/11/2020,Concordia,96,85,10,9
8/12/2020,Concordia,233,218,15,15
8/13/2020,Concordia,72,57,15,13
8/14/2020,Concordia,98,93,5,3
8/15/2020,Concordia,4,2,2,2
8/16/2020,Concordia,12,11,1,1
8/17/2020,Concordia,71,65,6,6
8/18/2020,Concordia,99,81,18,16
8/19/2020,Concordia,214,199,14,12
8/20/2020,Concordia,55,49,6,5
8/21/2020,Concordia,91,77,14,11
8/22/2020,Concordia,8,6,2,2
8/23/2020,Concordia,9,8,1,1
8/24/2020,Concordia,55,49,6,6
8/25/2020,Concordia,97,84,13,9
8/26/2020,Concordia,180,167,12,10
8/27/2020,Concordia,13,13,0,0
8/28/2020,Concordia,25,21,4,4
8/29/2020,Concordia,3,3,0,0
8/30/2020,Concordia,5,5,0,0
8/31/2020,Concordia,32,25,7,7
9/1/2020,Concordia,85,77,8,8
9/2/2020,Concordia,173,171,2,1
9/3/2020,Concordia,54,48,6,6
9/4/2020,Concordia,30,25,5,3
9/5/2020,Concordia,10,9,1,0
9/6/2020,Concordia,3,2,1,1
9/7/2020,Concordia,29,24,5,5
9/8/2020,Concordia,87,81,6,3
9/9/2020,Concordia,191,187,4,4
9/10/2020,Concordia,53,51,2,2
9/11/2020,Concordia,34,34,0,0
9/12/2020,Concordia,8,7,0,0
9/13/2020,Concordia,5,5,0,0
9/14/2020,Concordia,101,78,23,22
9/15/2020,Concordia,88,83,5,5
9/16/2020,Concordia,78,77,1,1
9/17/2020,Concordia,45,43,1,1
9/18/2020,Concordia,39,32,7,6
9/19/2020,Concordia,4,4,0,0
9/20/2020,Concordia,9,8,1,1
9/21/2020,Concordia,69,63,6,4
9/22/2020,Concordia,77,76,1,1
9/23/2020,Concordia,92,88,4,4
9/24/2020,Concordia,71,58,13,13
9/25/2020,Concordia,42,37,2,2
9/26/2020,Concordia,11,10,1,1
9/27/2020,Concordia,7,6,1,1
9/28/2020,Concordia,51,44,7,5
9/29/2020,Concordia,96,94,2,2
9/30/2020,Concordia,113,101,12,11
10/1/2020,Concordia,42,40,2,2
10/2/2020,Concordia,46,44,2,1
10/3/2020,Concordia,8,8,0,0
10/4/2020,Concordia,20,15,5,5
10/5/2020,Concordia,75,61,14,14
10/6/2020,Concordia,96,87,9,9
10/7/2020,Concordia,130,121,9,9
10/8/2020,Concordia,65,54,11,11
10/9/2020,Concordia,33,29,4,4
10/10/2020,Concordia,12,9,3,3
10/11/2020,Concordia,26,21,5,5
10/12/2020,Concordia,52,45,7,7
10/13/2020,Concordia,69,64,5,4
10/14/2020,Concordia,78,70,8,7
10/15/2020,Concordia,37,35,2,0
10/16/2020,Concordia,60,53,7,6
10/17/2020,Concordia,16,10,6,6
10/18/2020,Concordia,11,10,1,1
10/19/2020,Concordia,58,49,9,7
10/20/2020,Concordia,91,77,14,10
10/21/2020,Concordia,125,118,7,7
10/22/2020,Concordia,50,50,0,0
10/23/2020,Concordia,35,28,7,6
10/24/2020,Concordia,18,18,0,0
10/25/2020,Concordia,18,17,1,1
10/26/2020,Concordia,137,130,7,7
10/27/2020,Concordia,146,137,9,7
10/28/2020,Concordia,116,110,3,2
10/29/2020,Concordia,158,147,11,11
10/30/2020,Concordia,122,112,10,9
10/31/2020,Concordia,19,18,1,1
11/1/2020,Concordia,23,16,7,7
11/2/2020,Concordia,120,112,8,7
11/3/2020,Concordia,128,112,16,12
11/4/2020,Concordia,109,102,7,6
11/5/2020,Concordia,93,83,10,9
11/6/2020,Concordia,63,45,18,16
11/7/2020,Concordia,14,14,0,0
11/8/2020,Concordia,54,50,4,4
11/9/2020,Concordia,202,176,26,25
11/10/2020,Concordia,171,155,16,15
11/11/2020,Concordia,130,115,15,13
11/12/2020,Concordia,177,164,13,13
11/13/2020,Concordia,72,63,8,5
11/14/2020,Concordia,27,19,8,8
11/15/2020,Concordia,21,13,8,8
11/16/2020,Concordia,150,129,21,17
11/17/2020,Concordia,118,102,16,14
11/18/2020,Concordia,102,84,18,13
11/19/2020,Concordia,111,102,9,8
11/20/2020,Concordia,147,133,14,12
11/21/2020,Concordia,34,25,9,7
11/22/2020,Concordia,33,22,11,11
11/23/2020,Concordia,166,144,22,19
11/24/2020,Concordia,75,63,12,10
11/25/2020,Concordia,74,61,13,7
11/26/2020,Concordia,4,4,0,0
11/27/2020,Concordia,119,111,8,8
11/28/2020,Concordia,41,24,17,15
11/29/2020,Concordia,58,38,20,18
11/30/2020,Concordia,100,71,28,21
12/1/2020,Concordia,94,81,13,11
12/2/2020,Concordia,169,150,19,17
12/3/2020,Concordia,173,159,14,13
12/4/2020,Concordia,71,57,14,11
12/5/2020,Concordia,37,30,7,7
12/6/2020,Concordia,34,27,7,6
12/7/2020,Concordia,185,160,25,22
12/8/2020,Concordia,138,124,14,12
12/9/2020,Concordia,129,112,17,16
12/10/2020,Concordia,205,181,24,20
12/11/2020,Concordia,68,60,8,7
12/12/2020,Concordia,30,21,9,8
12/13/2020,Concordia,32,23,9,8
12/14/2020,Concordia,172,147,25,24
12/15/2020,Concordia,135,114,21,18
12/16/2020,Concordia,90,70,20,17
12/17/2020,Concordia,179,163,16,13
12/18/2020,Concordia,68,60,8,5
12/19/2020,Concordia,34,27,7,6
12/20/2020,Concordia,27,17,10,10
12/21/2020,Concordia,83,59,24,18
12/22/2020,Concordia,83,72,11,8
12/23/2020,Concordia,93,73,20,16
12/24/2020,Concordia,119,99,20,18
12/25/2020,Concordia,21,17,4,2
12/26/2020,Concordia,42,29,13,10
12/27/2020,Concordia,32,23,9,8
12/28/2020,Concordia,86,66,20,14
12/29/2020,Concordia,80,62,18,14
12/30/2020,Concordia,75,59,16,12
12/31/2020,Concordia,116,101,15,15
1/1/2021,Concordia,18,13,5,3
1/2/2021,Concordia,36,24,12,11
1/3/2021,Concordia,36,26,10,8
1/4/2021,Concordia,117,88,29,25
1/5/2021,Concordia,99,84,15,14
1/6/2021,Concordia,90,69,21,17
1/7/2021,Concordia,80,66,14,13
1/8/2021,Concordia,64,48,16,11
1/9/2021,Concordia,19,13,6,6
1/10/2021,Concordia,45,38,7,7
1/11/2021,Concordia,96,85,11,9
1/12/2021,Concordia,72,62,9,6
1/13/2021,Concordia,73,60,13,11
1/14/2021,Concordia,90,78,12,8
1/15/2021,Concordia,65,59,6,5
1/16/2021,Concordia,22,14,8,7
1/17/2021,Concordia,31,27,4,4
1/18/2021,Concordia,106,96,10,9
1/19/2021,Concordia,92,78,14,12
1/20/2021,Concordia,62,51,11,8
3/1/2020,DeSoto,0,0,0,0
3/2/2020,DeSoto,0,0,0,0
3/3/2020,DeSoto,0,0,0,0
3/4/2020,DeSoto,0,0,0,0
3/5/2020,DeSoto,0,0,0,0
3/6/2020,DeSoto,0,0,0,0
3/7/2020,DeSoto,0,0,0,0
3/8/2020,DeSoto,0,0,0,0
3/9/2020,DeSoto,0,0,0,0
3/10/2020,DeSoto,0,0,0,0
3/11/2020,DeSoto,0,0,0,0
3/12/2020,DeSoto,0,0,0,0
3/13/2020,DeSoto,4,4,0,0
3/14/2020,DeSoto,2,0,2,1
3/15/2020,DeSoto,14,12,2,1
3/16/2020,DeSoto,22,17,5,3
3/17/2020,DeSoto,31,28,3,2
3/18/2020,DeSoto,37,27,10,4
3/19/2020,DeSoto,30,29,1,1
3/20/2020,DeSoto,33,29,4,1
3/21/2020,DeSoto,16,15,1,1
3/22/2020,DeSoto,18,12,6,2
3/23/2020,DeSoto,41,25,16,6
3/24/2020,DeSoto,65,40,25,9
3/25/2020,DeSoto,76,50,26,12
3/26/2020,DeSoto,61,40,21,9
3/27/2020,DeSoto,55,36,19,7
3/28/2020,DeSoto,25,13,12,4
3/29/2020,DeSoto,26,11,15,5
3/30/2020,DeSoto,53,31,22,15
3/31/2020,DeSoto,32,19,13,6
4/1/2020,DeSoto,46,31,15,9
4/2/2020,DeSoto,28,18,10,6
4/3/2020,DeSoto,56,43,13,9
4/4/2020,DeSoto,19,8,11,7
4/5/2020,DeSoto,11,4,7,5
4/6/2020,DeSoto,74,46,28,11
4/7/2020,DeSoto,45,28,17,9
4/8/2020,DeSoto,61,46,15,8
4/9/2020,DeSoto,41,34,7,5
4/10/2020,DeSoto,41,29,12,4
4/11/2020,DeSoto,23,12,11,6
4/12/2020,DeSoto,13,11,2,1
4/13/2020,DeSoto,37,30,7,4
4/14/2020,DeSoto,76,58,18,7
4/15/2020,DeSoto,69,55,14,6
4/16/2020,DeSoto,46,38,8,4
4/17/2020,DeSoto,64,51,13,7
4/18/2020,DeSoto,19,12,7,4
4/19/2020,DeSoto,7,3,4,2
4/20/2020,DeSoto,62,48,14,6
4/21/2020,DeSoto,52,40,12,6
4/22/2020,DeSoto,49,47,2,1
4/23/2020,DeSoto,46,41,5,1
4/24/2020,DeSoto,38,36,2,1
4/25/2020,DeSoto,20,19,1,0
4/26/2020,DeSoto,8,7,1,1
4/27/2020,DeSoto,64,55,9,3
4/28/2020,DeSoto,61,51,10,2
4/29/2020,DeSoto,71,59,10,1
4/30/2020,DeSoto,74,60,14,4
5/1/2020,DeSoto,46,40,6,1
5/2/2020,DeSoto,18,18,0,0
5/3/2020,DeSoto,11,6,5,3
5/4/2020,DeSoto,72,58,14,3
5/5/2020,DeSoto,73,55,18,5
5/6/2020,DeSoto,90,77,13,4
5/7/2020,DeSoto,54,46,8,3
5/8/2020,DeSoto,53,45,8,2
5/9/2020,DeSoto,16,16,0,0
5/10/2020,DeSoto,10,10,0,0
5/11/2020,DeSoto,74,68,4,1
5/12/2020,DeSoto,58,52,6,2
5/13/2020,DeSoto,65,55,10,2
5/14/2020,DeSoto,79,62,17,6
5/15/2020,DeSoto,71,64,7,3
5/16/2020,DeSoto,15,12,3,1
5/17/2020,DeSoto,18,17,1,1
5/18/2020,DeSoto,91,79,12,8
5/19/2020,DeSoto,76,71,5,0
5/20/2020,DeSoto,53,49,4,0
5/21/2020,DeSoto,71,69,2,0
5/22/2020,DeSoto,75,66,9,2
5/23/2020,DeSoto,14,14,0,0
5/24/2020,DeSoto,20,19,1,0
5/25/2020,DeSoto,19,19,0,0
5/26/2020,DeSoto,57,48,7,3
5/27/2020,DeSoto,63,62,1,1
5/28/2020,DeSoto,85,81,4,2
5/29/2020,DeSoto,63,60,3,1
5/30/2020,DeSoto,18,18,0,0
5/31/2020,DeSoto,19,18,1,1
6/1/2020,DeSoto,89,81,8,2
6/2/2020,DeSoto,111,105,5,3
6/3/2020,DeSoto,51,50,1,0
6/4/2020,DeSoto,43,39,4,1
6/5/2020,DeSoto,47,47,0,0
6/6/2020,DeSoto,14,14,0,0
6/7/2020,DeSoto,13,13,0,0
6/8/2020,DeSoto,86,85,1,0
6/9/2020,DeSoto,56,54,2,1
6/10/2020,DeSoto,58,52,4,4
6/11/2020,DeSoto,81,77,4,3
6/12/2020,DeSoto,45,41,4,1
6/13/2020,DeSoto,9,9,0,0
6/14/2020,DeSoto,13,11,2,1
6/15/2020,DeSoto,63,56,7,4
6/16/2020,DeSoto,111,98,13,6
6/17/2020,DeSoto,106,102,4,4
6/18/2020,DeSoto,93,83,10,5
6/19/2020,DeSoto,85,79,6,2
6/20/2020,DeSoto,28,27,1,1
6/21/2020,DeSoto,16,12,4,2
6/22/2020,DeSoto,79,74,5,3
6/23/2020,DeSoto,166,152,12,7
6/24/2020,DeSoto,136,128,8,5
6/25/2020,DeSoto,143,136,5,4
6/26/2020,DeSoto,138,128,10,7
6/27/2020,DeSoto,62,57,5,3
6/28/2020,DeSoto,63,62,1,1
6/29/2020,DeSoto,176,147,29,16
6/30/2020,DeSoto,141,122,19,10
7/1/2020,DeSoto,133,118,13,10
7/2/2020,DeSoto,105,94,11,6
7/3/2020,DeSoto,47,36,11,7
7/4/2020,DeSoto,25,19,6,2
7/5/2020,DeSoto,30,27,3,2
7/6/2020,DeSoto,172,144,24,18
7/7/2020,DeSoto,187,168,19,10
7/8/2020,DeSoto,173,146,25,16
7/9/2020,DeSoto,173,149,24,13
7/10/2020,DeSoto,158,137,19,11
7/11/2020,DeSoto,35,29,6,4
7/12/2020,DeSoto,32,25,7,4
7/13/2020,DeSoto,270,238,28,18
7/14/2020,DeSoto,166,149,17,8
7/15/2020,DeSoto,126,103,21,10
7/16/2020,DeSoto,148,110,36,20
7/17/2020,DeSoto,109,92,17,9
7/18/2020,DeSoto,27,24,3,2
7/19/2020,DeSoto,62,48,14,11
7/20/2020,DeSoto,121,100,21,10
7/21/2020,DeSoto,104,89,15,8
7/22/2020,DeSoto,139,114,24,12
7/23/2020,DeSoto,178,154,24,17
7/24/2020,DeSoto,190,170,19,10
7/25/2020,DeSoto,16,14,2,0
7/26/2020,DeSoto,40,25,15,11
7/27/2020,DeSoto,128,96,30,14
7/28/2020,DeSoto,193,176,17,10
7/29/2020,DeSoto,87,68,19,11
7/30/2020,DeSoto,266,235,29,18
7/31/2020,DeSoto,138,108,28,16
8/1/2020,DeSoto,15,15,0,0
8/2/2020,DeSoto,17,15,2,1
8/3/2020,DeSoto,143,110,33,14
8/4/2020,DeSoto,104,83,21,11
8/5/2020,DeSoto,76,60,16,8
8/6/2020,DeSoto,209,176,33,17
8/7/2020,DeSoto,88,79,9,3
8/8/2020,DeSoto,17,14,3,2
8/9/2020,DeSoto,20,16,4,3
8/10/2020,DeSoto,232,205,26,14
8/11/2020,DeSoto,103,95,8,6
8/12/2020,DeSoto,117,101,16,5
8/13/2020,DeSoto,101,77,24,9
8/14/2020,DeSoto,72,63,8,6
8/15/2020,DeSoto,17,11,6,4
8/16/2020,DeSoto,28,24,4,2
8/17/2020,DeSoto,188,177,11,7
8/18/2020,DeSoto,87,77,10,5
8/19/2020,DeSoto,100,93,7,2
8/20/2020,DeSoto,69,67,2,0
8/21/2020,DeSoto,73,73,0,0
8/22/2020,DeSoto,18,18,0,0
8/23/2020,DeSoto,16,15,1,1
8/24/2020,DeSoto,189,186,3,3
8/25/2020,DeSoto,63,58,5,3
8/26/2020,DeSoto,68,62,6,3
8/27/2020,DeSoto,11,9,2,0
8/28/2020,DeSoto,60,58,2,2
8/29/2020,DeSoto,13,12,1,0
8/30/2020,DeSoto,10,8,2,1
8/31/2020,DeSoto,166,160,5,4
9/1/2020,DeSoto,78,71,5,2
9/2/2020,DeSoto,77,62,15,7
9/3/2020,DeSoto,55,54,1,1
9/4/2020,DeSoto,67,59,8,5
9/5/2020,DeSoto,20,17,3,2
9/6/2020,DeSoto,29,24,5,4
9/7/2020,DeSoto,76,73,3,2
9/8/2020,DeSoto,90,73,17,9
9/9/2020,DeSoto,101,88,12,6
9/10/2020,DeSoto,95,85,9,6
9/11/2020,DeSoto,61,53,8,3
9/12/2020,DeSoto,24,23,1,0
9/13/2020,DeSoto,19,19,0,0
9/14/2020,DeSoto,153,145,8,5
9/15/2020,DeSoto,70,63,7,4
9/16/2020,DeSoto,63,58,5,3
9/17/2020,DeSoto,56,54,1,1
9/18/2020,DeSoto,72,67,5,2
9/19/2020,DeSoto,23,19,4,2
9/20/2020,DeSoto,26,23,2,2
9/21/2020,DeSoto,158,158,0,0
9/22/2020,DeSoto,80,71,9,4
9/23/2020,DeSoto,69,64,4,3
9/24/2020,DeSoto,68,57,11,7
9/25/2020,DeSoto,63,60,3,2
9/26/2020,DeSoto,29,26,3,2
9/27/2020,DeSoto,20,18,2,2
9/28/2020,DeSoto,147,132,15,9
9/29/2020,DeSoto,114,104,10,5
9/30/2020,DeSoto,101,91,10,5
10/1/2020,DeSoto,66,65,1,1
10/2/2020,DeSoto,80,67,13,7
10/3/2020,DeSoto,21,18,3,3
10/4/2020,DeSoto,18,12,6,4
10/5/2020,DeSoto,177,159,18,10
10/6/2020,DeSoto,100,94,6,3
10/7/2020,DeSoto,62,52,10,7
10/8/2020,DeSoto,92,90,2,2
10/9/2020,DeSoto,105,99,6,4
10/10/2020,DeSoto,26,22,4,3
10/11/2020,DeSoto,18,17,1,1
10/12/2020,DeSoto,152,144,7,5
10/13/2020,DeSoto,82,73,9,7
10/14/2020,DeSoto,68,62,6,5
10/15/2020,DeSoto,73,61,12,7
10/16/2020,DeSoto,101,87,14,9
10/17/2020,DeSoto,15,14,1,0
10/18/2020,DeSoto,18,17,1,1
10/19/2020,DeSoto,182,168,14,11
10/20/2020,DeSoto,86,78,8,6
10/21/2020,DeSoto,86,80,6,4
10/22/2020,DeSoto,98,88,9,4
10/23/2020,DeSoto,336,332,3,1
10/24/2020,DeSoto,27,23,4,3
10/25/2020,DeSoto,14,14,0,0
10/26/2020,DeSoto,191,176,14,11
10/27/2020,DeSoto,79,73,6,5
10/28/2020,DeSoto,77,71,6,6
10/29/2020,DeSoto,108,99,9,5
10/30/2020,DeSoto,70,64,5,4
10/31/2020,DeSoto,23,19,4,3
11/1/2020,DeSoto,20,16,4,2
11/2/2020,DeSoto,229,211,18,13
11/3/2020,DeSoto,79,74,5,5
11/4/2020,DeSoto,80,69,10,9
11/5/2020,DeSoto,89,79,10,9
11/6/2020,DeSoto,61,55,6,3
11/7/2020,DeSoto,31,28,3,3
11/8/2020,DeSoto,27,19,8,7
11/9/2020,DeSoto,247,232,15,13
11/10/2020,DeSoto,107,94,13,12
11/11/2020,DeSoto,92,87,5,5
11/12/2020,DeSoto,79,73,6,6
11/13/2020,DeSoto,76,71,5,4
11/14/2020,DeSoto,14,9,5,5
11/15/2020,DeSoto,21,14,7,5
11/16/2020,DeSoto,242,226,16,15
11/17/2020,DeSoto,96,74,22,18
11/18/2020,DeSoto,95,86,9,8
11/19/2020,DeSoto,74,66,8,8
11/20/2020,DeSoto,116,105,11,5
11/21/2020,DeSoto,33,28,5,4
11/22/2020,DeSoto,35,18,17,14
11/23/2020,DeSoto,317,281,26,22
11/24/2020,DeSoto,132,105,23,16
11/25/2020,DeSoto,111,87,23,17
11/26/2020,DeSoto,12,12,0,0
11/27/2020,DeSoto,82,60,22,17
11/28/2020,DeSoto,64,55,9,5
