LDH Region,Parish,Cumulative Cases,DateTime,FID,x,y
6,Catahoula,1,"3/26/2020, 11:00 AM",18,-10230428.183138032,3715327.4434908433
6,Catahoula,,"3/14/2020, 11:00 AM",32,-10230428.183138032,3715327.4434908433
6,Catahoula,,"3/17/2020, 11:00 AM",34,-10230428.183138032,3715327.4434908433
6,Catahoula,,"3/18/2020, 11:00 AM",124,-10230428.183138032,3715327.4434908433
6,Catahoula,1,"3/23/2020, 11:00 AM",180,-10230428.183138032,3715327.4434908433
6,Catahoula,,"3/20/2020, 11:00 AM",202,-10230428.183138032,3715327.4434908433
6,Catahoula,1,"3/27/2020, 11:00 AM",239,-10230428.183138032,3715327.4434908433
6,Catahoula,1,"3/21/2020, 11:00 AM",393,-10230428.183138032,3715327.4434908433
6,Catahoula,,"3/15/2020, 11:00 AM",419,-10230428.183138032,3715327.4434908433
6,Catahoula,,"3/16/2020, 11:00 AM",496,-10230428.183138032,3715327.4434908433
6,Catahoula,1,"3/25/2020, 11:00 AM",586,-10230428.183138032,3715327.4434908433
6,Catahoula,1,"3/22/2020, 11:00 AM",694,-10230428.183138032,3715327.4434908433
6,Catahoula,1,"3/28/2020, 11:00 AM",790,-10230428.183138032,3715327.4434908433
6,Catahoula,,"3/19/2020, 11:00 AM",879,-10230428.183138032,3715327.4434908433
6,Catahoula,1,"3/24/2020, 11:00 AM",973,-10230428.183138032,3715327.4434908433
6,Catahoula,1,"3/29/2020, 11:00 AM",1004,-10230428.183138032,3715327.4434908433
6,Catahoula,3,"3/30/2020, 11:00 AM",1099,-10230428.183138032,3715327.4434908433
6,Catahoula,3,"4/1/2020, 11:00 AM",1108,-10230428.183138032,3715327.4434908433
6,Catahoula,12,"4/6/2020, 11:00 AM",1156,-10230428.183138032,3715327.4434908433
6,Catahoula,13,"4/7/2020, 11:00 AM",1222,-10230428.183138032,3715327.4434908433
6,Catahoula,9,"4/5/2020, 11:00 AM",1318,-10230428.183138032,3715327.4434908433
6,Catahoula,6,"4/3/2020, 11:00 AM",1374,-10230428.183138032,3715327.4434908433
6,Catahoula,17,"4/9/2020, 11:00 AM",1429,-10230428.183138032,3715327.4434908433
6,Catahoula,18,"4/10/2020, 11:00 AM",1495,-10230428.183138032,3715327.4434908433
6,Catahoula,21,"4/12/2020, 11:00 AM",1565,-10230428.183138032,3715327.4434908433
6,Catahoula,21,"4/13/2020, 11:00 AM",1631,-10230428.183138032,3715327.4434908433
6,Catahoula,3,"3/31/2020, 11:00 AM",1657,-10230428.183138032,3715327.4434908433
6,Catahoula,9,"4/4/2020, 11:00 AM",1862,-10230428.183138032,3715327.4434908433
6,Catahoula,5,"4/2/2020, 11:00 AM",1877,-10230428.183138032,3715327.4434908433
6,Catahoula,20,"4/11/2020, 11:00 AM",1890,-10230428.183138032,3715327.4434908433
6,Catahoula,14,"4/8/2020, 11:00 AM",1903,-10230428.183138032,3715327.4434908433
6,Catahoula,23,"4/18/2020, 11:00 AM",2023,-10230428.183138032,3715327.4434908433
6,Catahoula,24,"4/19/2020, 11:00 AM",2089,-10230428.183138032,3715327.4434908433
6,Catahoula,23,"4/17/2020, 11:00 AM",2160,-10230428.183138032,3715327.4434908433
6,Catahoula,24,"4/23/2020, 11:00 AM",2261,-10230428.183138032,3715327.4434908433
6,Catahoula,25,"4/27/2020, 11:00 AM",2329,-10230428.183138032,3715327.4434908433
6,Catahoula,25,"4/28/2020, 11:00 AM",2397,-10230428.183138032,3715327.4434908433
6,Catahoula,21,"4/14/2020, 11:00 AM",2474,-10230428.183138032,3715327.4434908433
6,Catahoula,25,"4/26/2020, 11:00 AM",2566,-10230428.183138032,3715327.4434908433
6,Catahoula,24,"4/20/2020, 11:00 AM",2670,-10230428.183138032,3715327.4434908433
6,Catahoula,25,"4/24/2020, 11:00 AM",2731,-10230428.183138032,3715327.4434908433
6,Catahoula,25,"4/25/2020, 11:00 AM",2797,-10230428.183138032,3715327.4434908433
6,Catahoula,22,"4/15/2020, 11:00 AM",2832,-10230428.183138032,3715327.4434908433
6,Catahoula,23,"4/16/2020, 11:00 AM",2898,-10230428.183138032,3715327.4434908433
6,Catahoula,24,"4/21/2020, 11:00 AM",2921,-10230428.183138032,3715327.4434908433
6,Catahoula,24,"4/22/2020, 11:00 AM",2987,-10230428.183138032,3715327.4434908433
6,Catahoula,35,"4/29/2020, 11:00 AM",3049,-10230428.183138032,3715327.4434908433
6,Catahoula,44,"5/2/2020, 11:00 AM",3139,-10230428.183138032,3715327.4434908433
6,Catahoula,45,"5/3/2020, 11:00 AM",3205,-10230428.183138032,3715327.4434908433
6,Catahoula,36,"4/30/2020, 11:00 AM",3223,-10230428.183138032,3715327.4434908433
6,Catahoula,40,"5/1/2020, 11:00 AM",3289,-10230428.183138032,3715327.4434908433
6,Catahoula,46,"5/4/2020, 11:00 AM",3379,-10230428.183138032,3715327.4434908433
7,Claiborne,2,"3/26/2020, 11:00 AM",21,-10352233.969964031,3871825.723239455
7,Claiborne,,"3/14/2020, 11:00 AM",35,-10352233.969964031,3871825.723239455
7,Claiborne,,"3/17/2020, 11:00 AM",37,-10352233.969964031,3871825.723239455
7,Claiborne,,"3/18/2020, 11:00 AM",125,-10352233.969964031,3871825.723239455
7,Claiborne,2,"3/23/2020, 11:00 AM",184,-10352233.969964031,3871825.723239455
7,Claiborne,3,"3/27/2020, 11:00 AM",240,-10352233.969964031,3871825.723239455
7,Claiborne,,"3/20/2020, 11:00 AM",303,-10352233.969964031,3871825.723239455
7,Claiborne,,"3/21/2020, 11:00 AM",394,-10352233.969964031,3871825.723239455
7,Claiborne,,"3/15/2020, 11:00 AM",420,-10352233.969964031,3871825.723239455
7,Claiborne,,"3/16/2020, 11:00 AM",497,-10352233.969964031,3871825.723239455
7,Claiborne,2,"3/25/2020, 11:00 AM",587,-10352233.969964031,3871825.723239455
7,Claiborne,1,"3/22/2020, 11:00 AM",695,-10352233.969964031,3871825.723239455
7,Claiborne,4,"3/28/2020, 11:00 AM",791,-10352233.969964031,3871825.723239455
7,Claiborne,,"3/19/2020, 11:00 AM",880,-10352233.969964031,3871825.723239455
7,Claiborne,2,"3/24/2020, 11:00 AM",974,-10352233.969964031,3871825.723239455
7,Claiborne,4,"3/29/2020, 11:00 AM",1005,-10352233.969964031,3871825.723239455
7,Claiborne,4,"3/30/2020, 11:00 AM",1106,-10352233.969964031,3871825.723239455
7,Claiborne,10,"4/1/2020, 11:00 AM",1116,-10352233.969964031,3871825.723239455
7,Claiborne,30,"4/6/2020, 11:00 AM",1157,-10352233.969964031,3871825.723239455
7,Claiborne,30,"4/7/2020, 11:00 AM",1223,-10352233.969964031,3871825.723239455
7,Claiborne,23,"4/5/2020, 11:00 AM",1319,-10352233.969964031,3871825.723239455
7,Claiborne,18,"4/3/2020, 11:00 AM",1375,-10352233.969964031,3871825.723239455
7,Claiborne,38,"4/9/2020, 11:00 AM",1430,-10352233.969964031,3871825.723239455
7,Claiborne,40,"4/10/2020, 11:00 AM",1496,-10352233.969964031,3871825.723239455
7,Claiborne,41,"4/12/2020, 11:00 AM",1566,-10352233.969964031,3871825.723239455
7,Claiborne,41,"4/13/2020, 11:00 AM",1632,-10352233.969964031,3871825.723239455
7,Claiborne,8,"3/31/2020, 11:00 AM",1658,-10352233.969964031,3871825.723239455
7,Claiborne,20,"4/4/2020, 11:00 AM",1863,-10352233.969964031,3871825.723239455
7,Claiborne,11,"4/2/2020, 11:00 AM",1880,-10352233.969964031,3871825.723239455
7,Claiborne,41,"4/11/2020, 11:00 AM",1893,-10352233.969964031,3871825.723239455
7,Claiborne,33,"4/8/2020, 11:00 AM",1906,-10352233.969964031,3871825.723239455
7,Claiborne,50,"4/18/2020, 11:00 AM",2024,-10352233.969964031,3871825.723239455
7,Claiborne,50,"4/19/2020, 11:00 AM",2090,-10352233.969964031,3871825.723239455
7,Claiborne,48,"4/17/2020, 11:00 AM",2161,-10352233.969964031,3871825.723239455
7,Claiborne,50,"4/23/2020, 11:00 AM",2262,-10352233.969964031,3871825.723239455
7,Claiborne,52,"4/27/2020, 11:00 AM",2330,-10352233.969964031,3871825.723239455
7,Claiborne,53,"4/28/2020, 11:00 AM",2398,-10352233.969964031,3871825.723239455
7,Claiborne,41,"4/14/2020, 11:00 AM",2475,-10352233.969964031,3871825.723239455
7,Claiborne,52,"4/26/2020, 11:00 AM",2567,-10352233.969964031,3871825.723239455
7,Claiborne,50,"4/20/2020, 11:00 AM",2671,-10352233.969964031,3871825.723239455
7,Claiborne,52,"4/24/2020, 11:00 AM",2732,-10352233.969964031,3871825.723239455
7,Claiborne,52,"4/25/2020, 11:00 AM",2798,-10352233.969964031,3871825.723239455
7,Claiborne,44,"4/15/2020, 11:00 AM",2833,-10352233.969964031,3871825.723239455
7,Claiborne,47,"4/16/2020, 11:00 AM",2899,-10352233.969964031,3871825.723239455
7,Claiborne,50,"4/21/2020, 11:00 AM",2922,-10352233.969964031,3871825.723239455
7,Claiborne,50,"4/22/2020, 11:00 AM",2988,-10352233.969964031,3871825.723239455
7,Claiborne,54,"4/29/2020, 11:00 AM",3050,-10352233.969964031,3871825.723239455
7,Claiborne,59,"5/2/2020, 11:00 AM",3140,-10352233.969964031,3871825.723239455
7,Claiborne,58,"5/3/2020, 11:00 AM",3206,-10352233.969964031,3871825.723239455
7,Claiborne,59,"4/30/2020, 11:00 AM",3224,-10352233.969964031,3871825.723239455
7,Claiborne,59,"5/1/2020, 11:00 AM",3290,-10352233.969964031,3871825.723239455
7,Claiborne,58,"5/4/2020, 11:00 AM",3380,-10352233.969964031,3871825.723239455
6,Concordia,,"3/26/2020, 11:00 AM",24,-10201318.13629559,3690859.394422525
6,Concordia,,"3/14/2020, 11:00 AM",38,-10201318.13629559,3690859.394422525
6,Concordia,,"3/17/2020, 11:00 AM",40,-10201318.13629559,3690859.394422525
6,Concordia,,"3/18/2020, 11:00 AM",126,-10201318.13629559,3690859.394422525
6,Concordia,,"3/23/2020, 11:00 AM",188,-10201318.13629559,3690859.394422525
6,Concordia,,"3/27/2020, 11:00 AM",241,-10201318.13629559,3690859.394422525
6,Concordia,,"3/20/2020, 11:00 AM",305,-10201318.13629559,3690859.394422525
6,Concordia,,"3/21/2020, 11:00 AM",395,-10201318.13629559,3690859.394422525
6,Concordia,,"3/15/2020, 11:00 AM",421,-10201318.13629559,3690859.394422525
6,Concordia,,"3/16/2020, 11:00 AM",498,-10201318.13629559,3690859.394422525
6,Concordia,,"3/25/2020, 11:00 AM",588,-10201318.13629559,3690859.394422525
6,Concordia,,"3/22/2020, 11:00 AM",696,-10201318.13629559,3690859.394422525
6,Concordia,,"3/28/2020, 11:00 AM",792,-10201318.13629559,3690859.394422525
6,Concordia,,"3/19/2020, 11:00 AM",881,-10201318.13629559,3690859.394422525
6,Concordia,,"3/24/2020, 11:00 AM",975,-10201318.13629559,3690859.394422525
6,Concordia,,"3/29/2020, 11:00 AM",1006,-10201318.13629559,3690859.394422525
6,Concordia,5,"4/4/2020, 11:00 AM",1060,-10201318.13629559,3690859.394422525
6,Concordia,,"3/30/2020, 11:00 AM",1114,-10201318.13629559,3690859.394422525
6,Concordia,5,"4/1/2020, 11:00 AM",1124,-10201318.13629559,3690859.394422525
6,Concordia,9,"4/6/2020, 11:00 AM",1158,-10201318.13629559,3690859.394422525
6,Concordia,11,"4/7/2020, 11:00 AM",1224,-10201318.13629559,3690859.394422525
6,Concordia,5,"4/5/2020, 11:00 AM",1320,-10201318.13629559,3690859.394422525
6,Concordia,10,"4/3/2020, 11:00 AM",1376,-10201318.13629559,3690859.394422525
6,Concordia,13,"4/9/2020, 11:00 AM",1431,-10201318.13629559,3690859.394422525
6,Concordia,16,"4/10/2020, 11:00 AM",1497,-10201318.13629559,3690859.394422525
6,Concordia,18,"4/12/2020, 11:00 AM",1567,-10201318.13629559,3690859.394422525
6,Concordia,19,"4/13/2020, 11:00 AM",1633,-10201318.13629559,3690859.394422525
6,Concordia,3,"3/31/2020, 11:00 AM",1659,-10201318.13629559,3690859.394422525
6,Concordia,8,"4/2/2020, 11:00 AM",1883,-10201318.13629559,3690859.394422525
6,Concordia,17,"4/11/2020, 11:00 AM",1896,-10201318.13629559,3690859.394422525
6,Concordia,12,"4/8/2020, 11:00 AM",1907,-10201318.13629559,3690859.394422525
6,Concordia,25,"4/18/2020, 11:00 AM",2025,-10201318.13629559,3690859.394422525
6,Concordia,26,"4/19/2020, 11:00 AM",2091,-10201318.13629559,3690859.394422525
6,Concordia,23,"4/17/2020, 11:00 AM",2162,-10201318.13629559,3690859.394422525
6,Concordia,27,"4/23/2020, 11:00 AM",2263,-10201318.13629559,3690859.394422525
6,Concordia,31,"4/27/2020, 11:00 AM",2331,-10201318.13629559,3690859.394422525
6,Concordia,32,"4/28/2020, 11:00 AM",2399,-10201318.13629559,3690859.394422525
6,Concordia,19,"4/14/2020, 11:00 AM",2476,-10201318.13629559,3690859.394422525
6,Concordia,30,"4/26/2020, 11:00 AM",2568,-10201318.13629559,3690859.394422525
6,Concordia,26,"4/20/2020, 11:00 AM",2672,-10201318.13629559,3690859.394422525
6,Concordia,28,"4/24/2020, 11:00 AM",2733,-10201318.13629559,3690859.394422525
6,Concordia,30,"4/25/2020, 11:00 AM",2799,-10201318.13629559,3690859.394422525
6,Concordia,21,"4/15/2020, 11:00 AM",2834,-10201318.13629559,3690859.394422525
6,Concordia,21,"4/16/2020, 11:00 AM",2900,-10201318.13629559,3690859.394422525
6,Concordia,26,"4/21/2020, 11:00 AM",2923,-10201318.13629559,3690859.394422525
6,Concordia,27,"4/22/2020, 11:00 AM",2989,-10201318.13629559,3690859.394422525
6,Concordia,36,"4/29/2020, 11:00 AM",3051,-10201318.13629559,3690859.394422525
6,Concordia,39,"5/2/2020, 11:00 AM",3141,-10201318.13629559,3690859.394422525
6,Concordia,39,"5/3/2020, 11:00 AM",3207,-10201318.13629559,3690859.394422525
6,Concordia,38,"4/30/2020, 11:00 AM",3225,-10201318.13629559,3690859.394422525
6,Concordia,39,"5/1/2020, 11:00 AM",3291,-10201318.13629559,3690859.394422525
6,Concordia,40,"5/4/2020, 11:00 AM",3381,-10201318.13629559,3690859.394422525
7,De Soto,11,"3/26/2020, 11:00 AM",27,-10434576.997303816,3770825.3006083504
7,De Soto,,"3/14/2020, 11:00 AM",41,-10434576.997303816,3770825.3006083504
7,De Soto,,"3/17/2020, 11:00 AM",43,-10434576.997303816,3770825.3006083504
7,De Soto,,"3/18/2020, 11:00 AM",127,-10434576.997303816,3770825.3006083504
7,De Soto,5,"3/23/2020, 11:00 AM",192,-10434576.997303816,3770825.3006083504
7,De Soto,13,"3/27/2020, 11:00 AM",242,-10434576.997303816,3770825.3006083504
7,De Soto,,"3/20/2020, 11:00 AM",306,-10434576.997303816,3770825.3006083504
7,De Soto,2,"3/21/2020, 11:00 AM",396,-10434576.997303816,3770825.3006083504
7,De Soto,,"3/15/2020, 11:00 AM",422,-10434576.997303816,3770825.3006083504
7,De Soto,,"3/16/2020, 11:00 AM",499,-10434576.997303816,3770825.3006083504
7,De Soto,8,"3/25/2020, 11:00 AM",589,-10434576.997303816,3770825.3006083504
7,De Soto,2,"3/22/2020, 11:00 AM",697,-10434576.997303816,3770825.3006083504
7,De Soto,21,"3/28/2020, 11:00 AM",793,-10434576.997303816,3770825.3006083504
7,De Soto,,"3/19/2020, 11:00 AM",882,-10434576.997303816,3770825.3006083504
7,De Soto,6,"3/24/2020, 11:00 AM",976,-10434576.997303816,3770825.3006083504
7,De Soto,25,"3/29/2020, 11:00 AM",1007,-10434576.997303816,3770825.3006083504
7,De Soto,71,"4/4/2020, 11:00 AM",1064,-10434576.997303816,3770825.3006083504
7,De Soto,28,"3/30/2020, 11:00 AM",1122,-10434576.997303816,3770825.3006083504
7,De Soto,39,"4/1/2020, 11:00 AM",1132,-10434576.997303816,3770825.3006083504
7,De Soto,82,"4/6/2020, 11:00 AM",1159,-10434576.997303816,3770825.3006083504
7,De Soto,89,"4/7/2020, 11:00 AM",1225,-10434576.997303816,3770825.3006083504
7,De Soto,80,"4/5/2020, 11:00 AM",1321,-10434576.997303816,3770825.3006083504
7,De Soto,46,"4/3/2020, 11:00 AM",1377,-10434576.997303816,3770825.3006083504
7,De Soto,101,"4/9/2020, 11:00 AM",1432,-10434576.997303816,3770825.3006083504
7,De Soto,107,"4/10/2020, 11:00 AM",1498,-10434576.997303816,3770825.3006083504
7,De Soto,124,"4/12/2020, 11:00 AM",1568,-10434576.997303816,3770825.3006083504
7,De Soto,125,"4/13/2020, 11:00 AM",1634,-10434576.997303816,3770825.3006083504
7,De Soto,30,"3/31/2020, 11:00 AM",1660,-10434576.997303816,3770825.3006083504
7,De Soto,42,"4/2/2020, 11:00 AM",1886,-10434576.997303816,3770825.3006083504
7,De Soto,114,"4/11/2020, 11:00 AM",1899,-10434576.997303816,3770825.3006083504
7,De Soto,91,"4/8/2020, 11:00 AM",1908,-10434576.997303816,3770825.3006083504
7,De Soto,152,"4/18/2020, 11:00 AM",2026,-10434576.997303816,3770825.3006083504
7,De Soto,156,"4/19/2020, 11:00 AM",2092,-10434576.997303816,3770825.3006083504
7,De Soto,145,"4/17/2020, 11:00 AM",2163,-10434576.997303816,3770825.3006083504
7,De Soto,176,"4/23/2020, 11:00 AM",2264,-10434576.997303816,3770825.3006083504
7,De Soto,187,"4/27/2020, 11:00 AM",2332,-10434576.997303816,3770825.3006083504
7,De Soto,189,"4/28/2020, 11:00 AM",2400,-10434576.997303816,3770825.3006083504
7,De Soto,130,"4/14/2020, 11:00 AM",2477,-10434576.997303816,3770825.3006083504
7,De Soto,185,"4/26/2020, 11:00 AM",2569,-10434576.997303816,3770825.3006083504
7,De Soto,158,"4/20/2020, 11:00 AM",2673,-10434576.997303816,3770825.3006083504
7,De Soto,180,"4/24/2020, 11:00 AM",2734,-10434576.997303816,3770825.3006083504
7,De Soto,184,"4/25/2020, 11:00 AM",2800,-10434576.997303816,3770825.3006083504
7,De Soto,134,"4/15/2020, 11:00 AM",2835,-10434576.997303816,3770825.3006083504
7,De Soto,140,"4/16/2020, 11:00 AM",2901,-10434576.997303816,3770825.3006083504
7,De Soto,168,"4/21/2020, 11:00 AM",2924,-10434576.997303816,3770825.3006083504
7,De Soto,171,"4/22/2020, 11:00 AM",2990,-10434576.997303816,3770825.3006083504
7,De Soto,191,"4/29/2020, 11:00 AM",3052,-10434576.997303816,3770825.3006083504
7,De Soto,198,"5/2/2020, 11:00 AM",3142,-10434576.997303816,3770825.3006083504
7,De Soto,198,"5/3/2020, 11:00 AM",3208,-10434576.997303816,3770825.3006083504
7,De Soto,190,"4/30/2020, 11:00 AM",3226,-10434576.997303816,3770825.3006083504
7,De Soto,194,"5/1/2020, 11:00 AM",3292,-10434576.997303816,3770825.3006083504
7,De Soto,202,"5/4/2020, 11:00 AM",3382,-10434576.997303816,3770825.3006083504
2,East Baton Rouge,105,"3/26/2020, 11:00 AM",30,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,,"3/14/2020, 11:00 AM",44,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,,"3/17/2020, 11:00 AM",46,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1,"3/18/2020, 11:00 AM",128,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,43,"3/23/2020, 11:00 AM",196,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,124,"3/27/2020, 11:00 AM",243,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,7,"3/20/2020, 11:00 AM",308,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,8,"3/21/2020, 11:00 AM",397,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,,"3/15/2020, 11:00 AM",423,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,,"3/16/2020, 11:00 AM",500,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,75,"3/25/2020, 11:00 AM",590,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,20,"3/22/2020, 11:00 AM",698,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,153,"3/28/2020, 11:00 AM",794,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,5,"3/19/2020, 11:00 AM",883,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,58,"3/24/2020, 11:00 AM",977,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,892,"4/7/2020, 11:00 AM",1001,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,164,"3/29/2020, 11:00 AM",1008,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,621,"4/4/2020, 11:00 AM",1086,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,188,"3/30/2020, 11:00 AM",1130,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,816,"4/6/2020, 11:00 AM",1160,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,244,"4/1/2020, 11:00 AM",1232,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,656,"4/5/2020, 11:00 AM",1322,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,389,"4/3/2020, 11:00 AM",1380,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1000,"4/9/2020, 11:00 AM",1433,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1088,"4/10/2020, 11:00 AM",1499,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1223,"4/12/2020, 11:00 AM",1569,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1273,"4/13/2020, 11:00 AM",1635,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,228,"3/31/2020, 11:00 AM",1663,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,325,"4/2/2020, 11:00 AM",1889,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1158,"4/11/2020, 11:00 AM",1902,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,935,"4/8/2020, 11:00 AM",1909,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1476,"4/18/2020, 11:00 AM",2027,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1512,"4/19/2020, 11:00 AM",2093,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1424,"4/17/2020, 11:00 AM",2164,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1636,"4/23/2020, 11:00 AM",2265,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1771,"4/27/2020, 11:00 AM",2333,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1787,"4/28/2020, 11:00 AM",2401,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1295,"4/14/2020, 11:00 AM",2478,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1739,"4/26/2020, 11:00 AM",2570,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1534,"4/20/2020, 11:00 AM",2674,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1697,"4/24/2020, 11:00 AM",2735,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1720,"4/25/2020, 11:00 AM",2801,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1325,"4/15/2020, 11:00 AM",2836,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1389,"4/16/2020, 11:00 AM",2902,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1560,"4/21/2020, 11:00 AM",2925,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1603,"4/22/2020, 11:00 AM",2991,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1830,"4/29/2020, 11:00 AM",3053,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,2054,"5/2/2020, 11:00 AM",3143,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,2086,"5/3/2020, 11:00 AM",3209,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1874,"4/30/2020, 11:00 AM",3227,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,1989,"5/1/2020, 11:00 AM",3293,-10140715.805507733,3572952.0446759933
2,East Baton Rouge,2131,"5/4/2020, 11:00 AM",3383,-10140715.805507733,3572952.0446759933
8,East Carroll,,"3/26/2020, 11:00 AM",33,-10156233.742524315,3859896.394859259
8,East Carroll,,"3/14/2020, 11:00 AM",47,-10156233.742524315,3859896.394859259
8,East Carroll,,"3/17/2020, 11:00 AM",49,-10156233.742524315,3859896.394859259
8,East Carroll,,"3/18/2020, 11:00 AM",129,-10156233.742524315,3859896.394859259
8,East Carroll,,"3/23/2020, 11:00 AM",200,-10156233.742524315,3859896.394859259
8,East Carroll,,"3/27/2020, 11:00 AM",244,-10156233.742524315,3859896.394859259
8,East Carroll,,"3/20/2020, 11:00 AM",312,-10156233.742524315,3859896.394859259
8,East Carroll,,"3/21/2020, 11:00 AM",398,-10156233.742524315,3859896.394859259
8,East Carroll,,"3/15/2020, 11:00 AM",424,-10156233.742524315,3859896.394859259
8,East Carroll,,"3/16/2020, 11:00 AM",501,-10156233.742524315,3859896.394859259
8,East Carroll,,"3/25/2020, 11:00 AM",591,-10156233.742524315,3859896.394859259
8,East Carroll,,"3/22/2020, 11:00 AM",699,-10156233.742524315,3859896.394859259
8,East Carroll,1,"3/28/2020, 11:00 AM",795,-10156233.742524315,3859896.394859259
8,East Carroll,,"3/19/2020, 11:00 AM",884,-10156233.742524315,3859896.394859259
8,East Carroll,,"3/24/2020, 11:00 AM",978,-10156233.742524315,3859896.394859259
8,East Carroll,1,"3/29/2020, 11:00 AM",1009,-10156233.742524315,3859896.394859259
8,East Carroll,1,"4/7/2020, 11:00 AM",1049,-10156233.742524315,3859896.394859259
8,East Carroll,1,"4/4/2020, 11:00 AM",1094,-10156233.742524315,3859896.394859259
8,East Carroll,1,"4/6/2020, 11:00 AM",1161,-10156233.742524315,3859896.394859259
8,East Carroll,1,"4/1/2020, 11:00 AM",1238,-10156233.742524315,3859896.394859259
8,East Carroll,1,"3/30/2020, 11:00 AM",1240,-10156233.742524315,3859896.394859259
8,East Carroll,1,"4/5/2020, 11:00 AM",1323,-10156233.742524315,3859896.394859259
8,East Carroll,1,"4/3/2020, 11:00 AM",1386,-10156233.742524315,3859896.394859259
8,East Carroll,1,"4/9/2020, 11:00 AM",1434,-10156233.742524315,3859896.394859259
8,East Carroll,1,"4/10/2020, 11:00 AM",1500,-10156233.742524315,3859896.394859259
8,East Carroll,1,"4/12/2020, 11:00 AM",1570,-10156233.742524315,3859896.394859259
8,East Carroll,1,"4/13/2020, 11:00 AM",1636,-10156233.742524315,3859896.394859259
8,East Carroll,1,"3/31/2020, 11:00 AM",1673,-10156233.742524315,3859896.394859259
8,East Carroll,1,"4/2/2020, 11:00 AM",1892,-10156233.742524315,3859896.394859259
8,East Carroll,1,"4/11/2020, 11:00 AM",1905,-10156233.742524315,3859896.394859259
8,East Carroll,1,"4/8/2020, 11:00 AM",1910,-10156233.742524315,3859896.394859259
8,East Carroll,1,"4/18/2020, 11:00 AM",2028,-10156233.742524315,3859896.394859259
8,East Carroll,1,"4/19/2020, 11:00 AM",2094,-10156233.742524315,3859896.394859259
8,East Carroll,1,"4/17/2020, 11:00 AM",2165,-10156233.742524315,3859896.394859259
8,East Carroll,5,"4/23/2020, 11:00 AM",2266,-10156233.742524315,3859896.394859259
8,East Carroll,6,"4/27/2020, 11:00 AM",2334,-10156233.742524315,3859896.394859259
8,East Carroll,8,"4/28/2020, 11:00 AM",2402,-10156233.742524315,3859896.394859259
8,East Carroll,1,"4/14/2020, 11:00 AM",2479,-10156233.742524315,3859896.394859259
8,East Carroll,6,"4/26/2020, 11:00 AM",2571,-10156233.742524315,3859896.394859259
8,East Carroll,1,"4/20/2020, 11:00 AM",2675,-10156233.742524315,3859896.394859259
8,East Carroll,6,"4/24/2020, 11:00 AM",2736,-10156233.742524315,3859896.394859259
