Lab Collection Date,Parish,Daily Test Count,Daily Negative Test Count,Daily Positive Test Count,Daily Case Count
5/2/2020,Ascension,131,127,4,3
5/3/2020,Ascension,28,25,3,2
5/4/2020,Ascension,163,152,10,3
5/5/2020,Ascension,160,147,13,9
5/6/2020,Ascension,171,152,19,13
5/7/2020,Ascension,140,123,17,9
5/8/2020,Ascension,248,231,16,8
5/9/2020,Ascension,62,56,6,4
5/10/2020,Ascension,23,19,4,2
5/11/2020,Ascension,170,156,13,6
5/12/2020,Ascension,160,145,15,10
5/13/2020,Ascension,112,99,11,5
5/14/2020,Ascension,144,137,7,4
5/15/2020,Ascension,126,117,9,5
5/16/2020,Ascension,48,46,2,0
5/17/2020,Ascension,28,27,1,1
5/18/2020,Ascension,213,202,11,5
5/19/2020,Ascension,188,174,14,8
5/20/2020,Ascension,107,106,1,0
5/21/2020,Ascension,94,85,9,4
5/22/2020,Ascension,92,86,6,1
5/23/2020,Ascension,37,33,4,2
5/24/2020,Ascension,26,25,1,1
5/25/2020,Ascension,112,94,14,13
