CrashDate,Parish,Crashes,Pedestrian,Bicycle,NonMotorist,Motorcycle,Fatal
1/1/2021,ACADIA,3,0,0,0,0,0
1/1/2021,ASCENSION,8,0,0,0,0,1
1/1/2021,ASSUMPTION,1,0,0,0,0,0
1/1/2021,AVOYELLES,2,0,0,0,0,0
1/1/2021,BIENVILLE,1,0,0,0,0,0
1/1/2021,BOSSIER,6,0,0,0,0,0
1/1/2021,CADDO,19,0,0,0,0,0
1/1/2021,CALCASIEU,20,0,0,0,0,0
1/1/2021,CAMERON,1,0,0,0,0,0
1/1/2021,DESOTO,2,0,0,0,0,0
1/1/2021,EAST BATON ROUGE,32,0,0,0,1,0
1/1/2021,EVANGELINE,2,0,0,0,0,0
1/1/2021,IBERIA,1,0,0,0,0,0
1/1/2021,JACKSON,2,0,0,0,0,0
1/1/2021,JEFFERSON,34,1,0,1,0,0
1/1/2021,JEFFERSON DAVIS,2,0,0,0,0,0
1/1/2021,LAFAYETTE,16,0,0,0,0,0
1/1/2021,LASALLE,1,0,0,0,0,0
1/1/2021,LIVINGSTON,10,0,0,0,1,0
1/1/2021,NATCHITOCHES,6,0,0,0,0,0
1/1/2021,ORLEANS,32,1,0,1,0,0
1/1/2021,OUACHITA,12,0,0,0,0,0
1/1/2021,POINTE COUPEE,1,0,0,0,0,0
1/1/2021,RAPIDES,12,0,0,0,0,0
1/1/2021,RICHLAND,2,0,0,0,0,0
1/1/2021,SABINE,1,0,0,0,0,0
1/1/2021,ST. BERNARD,4,0,0,0,0,0
1/1/2021,ST. HELENA,2,0,0,0,0,0
1/1/2021,ST. JAMES,1,0,0,0,0,0
1/1/2021,ST. JOHN THE BAPTIST,6,0,0,0,0,0
1/1/2021,ST. LANDRY,7,0,0,0,0,1
1/1/2021,ST. MARTIN,3,1,0,1,0,1
1/1/2021,ST. MARY,2,0,0,0,0,0
1/1/2021,ST. TAMMANY,9,0,0,0,0,0
1/1/2021,TANGIPAHOA,7,0,0,0,0,0
1/1/2021,TENSAS,3,0,0,0,0,0
1/1/2021,TERREBONNE,6,0,0,0,0,0
1/1/2021,UNION,3,0,0,0,0,0
1/1/2021,VERMILION,3,0,0,0,0,0
1/1/2021,WASHINGTON,2,0,0,0,0,0
1/1/2021,WEBSTER,3,0,0,0,0,0
1/1/2021,WEST BATON ROUGE,4,0,0,0,0,0
1/1/2021,WINN,1,0,0,0,0,0
1/2/2021,ACADIA,4,0,0,0,0,0
1/2/2021,ALLEN,2,0,0,0,0,0
1/2/2021,ASCENSION,4,0,0,0,0,0
1/2/2021,ASSUMPTION,2,0,0,0,0,0
1/2/2021,AVOYELLES,4,0,0,0,0,0
1/2/2021,BIENVILLE,1,0,0,0,0,0
1/2/2021,BOSSIER,6,0,0,0,0,0
1/2/2021,CADDO,22,0,0,0,0,0
1/2/2021,CALCASIEU,9,0,0,0,0,0
1/2/2021,CLAIBORNE,1,0,0,0,0,0
1/2/2021,DESOTO,1,0,0,0,0,0
1/2/2021,EAST BATON ROUGE,35,0,0,0,0,0
1/2/2021,EVANGELINE,4,0,0,0,0,0
1/2/2021,FRANKLIN,1,0,0,0,0,0
1/2/2021,IBERIA,6,0,0,0,0,0
1/2/2021,IBERVILLE,2,0,0,0,0,0
1/2/2021,JACKSON,1,0,0,0,0,0
1/2/2021,JEFFERSON,26,0,0,0,1,2
1/2/2021,LAFAYETTE,19,0,0,0,0,0
1/2/2021,LAFOURCHE,4,0,0,0,0,0
1/2/2021,LASALLE,1,0,0,0,0,0
1/2/2021,LINCOLN,5,0,0,0,0,0
1/2/2021,LIVINGSTON,8,0,0,0,0,0
1/2/2021,MOREHOUSE,1,0,0,0,0,0
1/2/2021,NATCHITOCHES,3,0,0,0,0,0
1/2/2021,ORLEANS,38,1,1,2,0,0
1/2/2021,OUACHITA,6,1,0,1,1,0
1/2/2021,PLAQUEMINES,1,0,0,0,0,0
1/2/2021,POINTE COUPEE,2,0,0,0,0,0
1/2/2021,RAPIDES,11,0,0,0,0,0
1/2/2021,RICHLAND,1,0,0,0,0,1
1/2/2021,ST. BERNARD,3,0,0,0,0,0
1/2/2021,ST. CHARLES,4,0,0,0,0,0
1/2/2021,ST. JAMES,1,0,0,0,0,0
1/2/2021,ST. JOHN THE BAPTIST,2,0,0,0,0,0
1/2/2021,ST. LANDRY,4,0,0,0,0,0
1/2/2021,ST. MARTIN,3,0,0,0,0,0
1/2/2021,ST. MARY,2,0,0,0,0,0
1/2/2021,ST. TAMMANY,14,0,0,0,0,0
1/2/2021,TANGIPAHOA,15,0,0,0,0,0
1/2/2021,TENSAS,1,0,0,0,0,0
1/2/2021,TERREBONNE,5,0,0,0,0,0
1/2/2021,UNION,5,0,0,0,0,0
1/2/2021,VERMILION,2,0,0,0,0,0
1/2/2021,VERNON,2,0,0,0,0,0
1/2/2021,WASHINGTON,1,0,0,0,0,0
1/2/2021,WEBSTER,1,0,0,0,0,0
1/2/2021,WEST BATON ROUGE,1,0,0,0,0,0
1/3/2021,ACADIA,3,0,0,0,0,0
1/3/2021,ASCENSION,6,0,0,0,0,0
1/3/2021,ASSUMPTION,1,0,0,0,0,0
1/3/2021,AVOYELLES,1,0,0,0,0,0
1/3/2021,BEAUREGARD,2,0,0,0,1,0
1/3/2021,BOSSIER,5,0,0,0,0,0
1/3/2021,CADDO,9,0,0,0,0,0
1/3/2021,CALCASIEU,13,0,0,0,0,0
1/3/2021,CALDWELL,1,0,0,0,0,0
1/3/2021,CLAIBORNE,1,0,0,0,0,0
1/3/2021,CONCORDIA,2,0,0,0,0,0
1/3/2021,DESOTO,2,0,0,0,0,0
1/3/2021,EAST BATON ROUGE,39,0,0,0,1,0
1/3/2021,EVANGELINE,2,0,0,0,0,0
1/3/2021,GRANT,1,0,0,0,0,0
1/3/2021,IBERIA,7,0,0,0,2,0
1/3/2021,IBERVILLE,1,0,0,0,0,0
1/3/2021,JACKSON,1,0,0,0,0,0
1/3/2021,JEFFERSON,26,0,0,0,0,0
1/3/2021,JEFFERSON DAVIS,2,0,0,0,0,0
1/3/2021,LAFAYETTE,15,0,0,0,0,0
1/3/2021,LAFOURCHE,5,0,0,0,0,0
1/3/2021,LASALLE,1,0,0,0,0,0
1/3/2021,LINCOLN,2,0,0,0,1,0
1/3/2021,LIVINGSTON,3,0,0,0,1,0
1/3/2021,MOREHOUSE,1,0,0,0,0,0
1/3/2021,NATCHITOCHES,2,0,0,0,0,0
1/3/2021,ORLEANS,25,0,1,1,1,0
1/3/2021,OUACHITA,8,0,0,0,0,0
1/3/2021,RAPIDES,10,0,0,0,0,1
1/3/2021,SABINE,1,0,0,0,0,0
1/3/2021,ST. BERNARD,4,0,0,0,0,0
1/3/2021,ST. HELENA,1,0,0,0,0,0
1/3/2021,ST. JAMES,2,0,0,0,0,0
1/3/2021,ST. JOHN THE BAPTIST,1,0,0,0,0,0
1/3/2021,ST. LANDRY,3,0,0,0,0,0
1/3/2021,ST. MARTIN,1,0,0,0,0,0
1/3/2021,ST. MARY,1,0,0,0,0,0
1/3/2021,ST. TAMMANY,4,0,0,0,0,0
1/3/2021,TANGIPAHOA,9,0,0,0,0,0
1/3/2021,TENSAS,1,0,0,0,0,0
1/3/2021,VERMILION,1,0,0,0,0,1
1/3/2021,VERNON,2,0,0,0,0,0
1/3/2021,WEBSTER,3,1,0,1,0,0
1/3/2021,WEST BATON ROUGE,1,0,0,0,0,0
1/4/2021,ACADIA,3,0,0,0,0,0
1/4/2021,ALLEN,2,0,0,0,0,0
1/4/2021,ASCENSION,13,0,0,0,1,0
1/4/2021,AVOYELLES,3,0,0,0,0,0
1/4/2021,BEAUREGARD,3,0,0,0,0,0
1/4/2021,BOSSIER,11,0,0,0,0,0
1/4/2021,CADDO,25,0,0,0,0,0
1/4/2021,CALCASIEU,23,0,0,0,0,1
1/4/2021,CONCORDIA,1,0,0,0,0,0
1/4/2021,EAST BATON ROUGE,51,1,0,1,0,1
1/4/2021,EAST FELICIANA,2,0,0,0,0,1
1/4/2021,EVANGELINE,5,0,0,0,0,0
1/4/2021,GRANT,1,0,0,0,0,0
1/4/2021,IBERIA,9,0,0,0,0,0
1/4/2021,IBERVILLE,4,0,0,0,0,0
1/4/2021,JACKSON,1,0,0,0,0,0
1/4/2021,JEFFERSON,47,2,3,5,0,1
1/4/2021,JEFFERSON DAVIS,2,0,0,0,0,0
1/4/2021,LAFAYETTE,24,0,0,0,0,0
1/4/2021,LAFOURCHE,5,0,1,1,0,0
1/4/2021,LASALLE,1,0,0,0,0,0
1/4/2021,LINCOLN,6,0,0,0,0,0
1/4/2021,LIVINGSTON,11,0,0,0,0,0
1/4/2021,NATCHITOCHES,3,0,0,0,0,0
1/4/2021,ORLEANS,30,1,0,1,0,0
1/4/2021,OUACHITA,14,0,0,0,2,0
1/4/2021,POINTE COUPEE,1,0,0,0,0,0
1/4/2021,RAPIDES,19,0,0,0,1,0
1/4/2021,SABINE,2,0,0,0,0,0
1/4/2021,ST. BERNARD,4,0,0,0,0,0
1/4/2021,ST. CHARLES,3,0,0,0,0,0
1/4/2021,ST. JAMES,1,0,0,0,0,0
1/4/2021,ST. JOHN THE BAPTIST,7,1,0,1,0,0
1/4/2021,ST. LANDRY,12,0,0,0,0,0
1/4/2021,ST. MARTIN,5,0,0,0,0,0
1/4/2021,ST. MARY,4,0,0,0,0,0
1/4/2021,ST. TAMMANY,13,0,1,1,0,0
1/4/2021,TANGIPAHOA,8,0,0,0,0,0
1/4/2021,TERREBONNE,9,0,0,0,0,0
1/4/2021,UNION,2,0,0,0,0,0
1/4/2021,VERMILION,5,0,0,0,0,0
1/4/2021,VERNON,2,1,0,1,0,0
1/4/2021,WASHINGTON,2,0,0,0,0,0
1/4/2021,WEBSTER,4,0,0,0,0,0
1/4/2021,WEST BATON ROUGE,2,0,0,0,0,0
1/5/2021,ACADIA,5,0,0,0,0,0
1/5/2021,ALLEN,1,0,0,0,0,0
1/5/2021,ASCENSION,14,0,0,0,0,0
1/5/2021,ASSUMPTION,2,0,0,0,0,1
1/5/2021,AVOYELLES,2,0,0,0,1,0
1/5/2021,BEAUREGARD,3,0,0,0,0,0
1/5/2021,BOSSIER,17,0,0,0,0,0
1/5/2021,CADDO,29,0,0,0,0,0
1/5/2021,CALCASIEU,37,0,0,0,0,0
1/5/2021,CAMERON,1,0,0,0,0,0
1/5/2021,CLAIBORNE,2,0,0,0,0,0
1/5/2021,CONCORDIA,1,1,0,1,0,0
1/5/2021,DESOTO,4,0,0,0,0,0
1/5/2021,EAST BATON ROUGE,52,0,0,0,0,0
1/5/2021,EAST FELICIANA,2,0,0,0,0,0
1/5/2021,EVANGELINE,3,0,0,0,0,0
1/5/2021,FRANKLIN,2,0,0,0,0,0
1/5/2021,IBERIA,5,0,0,0,0,0
1/5/2021,IBERVILLE,3,0,0,0,0,0
1/5/2021,JEFFERSON,36,0,0,0,0,0
1/5/2021,JEFFERSON DAVIS,5,0,0,0,0,0
1/5/2021,LAFAYETTE,27,0,1,1,0,0
1/5/2021,LAFOURCHE,6,0,0,0,0,0
1/5/2021,LINCOLN,4,0,0,0,0,0
1/5/2021,LIVINGSTON,9,0,0,0,0,0
1/5/2021,MOREHOUSE,2,0,0,0,0,0
1/5/2021,NATCHITOCHES,5,0,0,0,0,0
1/5/2021,ORLEANS,37,0,0,0,0,1
1/5/2021,OUACHITA,11,0,0,0,0,0
1/5/2021,POINTE COUPEE,2,0,0,0,0,0
1/5/2021,RAPIDES,12,1,0,1,0,0
1/5/2021,RED RIVER,2,0,0,0,0,0
1/5/2021,SABINE,1,0,0,0,0,0
1/5/2021,ST. BERNARD,3,0,0,0,0,0
1/5/2021,ST. CHARLES,3,0,0,0,0,0
1/5/2021,ST. HELENA,1,0,0,0,0,0
1/5/2021,ST. JAMES,2,0,0,0,0,0
1/5/2021,ST. JOHN THE BAPTIST,1,0,0,0,0,0
1/5/2021,ST. LANDRY,6,0,0,0,0,0
1/5/2021,ST. MARTIN,6,0,0,0,0,0
1/5/2021,ST. MARY,10,0,0,0,0,0
1/5/2021,ST. TAMMANY,11,0,0,0,0,0
1/5/2021,TANGIPAHOA,13,0,0,0,0,0
1/5/2021,TERREBONNE,15,0,1,1,0,0
1/5/2021,UNION,3,0,0,0,0,0
1/5/2021,VERMILION,4,0,1,1,0,0
1/5/2021,VERNON,3,0,0,0,0,0
1/5/2021,WASHINGTON,5,0,0,0,0,0
1/5/2021,WEBSTER,1,0,0,0,0,0
1/5/2021,WEST BATON ROUGE,3,0,0,0,0,0
1/6/2021,ACADIA,3,0,0,0,0,0
1/6/2021,ASCENSION,8,0,0,0,0,0
1/6/2021,ASSUMPTION,2,0,0,0,0,0
1/6/2021,AVOYELLES,1,0,0,0,0,0
1/6/2021,BEAUREGARD,4,0,0,0,0,0
1/6/2021,BIENVILLE,1,0,0,0,0,0
1/6/2021,BOSSIER,13,0,0,0,0,0
1/6/2021,CADDO,32,0,0,0,0,0
1/6/2021,CALCASIEU,20,0,0,0,0,0
1/6/2021,CLAIBORNE,2,0,0,0,0,0
1/6/2021,DESOTO,2,0,0,0,0,0
1/6/2021,EAST BATON ROUGE,45,0,0,0,0,0
1/6/2021,EAST FELICIANA,1,0,0,0,0,0
1/6/2021,EVANGELINE,1,0,0,0,0,0
1/6/2021,GRANT,1,0,0,0,0,0
1/6/2021,IBERIA,5,0,0,0,0,0
1/6/2021,IBERVILLE,3,0,0,0,0,0
1/6/2021,JACKSON,1,0,0,0,0,0
1/6/2021,JEFFERSON,44,0,0,0,0,1
1/6/2021,JEFFERSON DAVIS,1,0,0,0,0,0
1/6/2021,LAFAYETTE,33,0,1,1,0,0
1/6/2021,LAFOURCHE,5,0,0,0,0,0
1/6/2021,LINCOLN,7,0,0,0,0,0
1/6/2021,LIVINGSTON,12,0,0,0,0,0
1/6/2021,MOREHOUSE,1,0,0,0,0,0
1/6/2021,NATCHITOCHES,4,0,0,0,0,0
1/6/2021,ORLEANS,28,0,0,0,0,0
1/6/2021,OUACHITA,16,0,0,0,0,0
1/6/2021,PLAQUEMINES,1,0,0,0,0,0
1/6/2021,POINTE COUPEE,1,0,0,0,0,0
1/6/2021,RAPIDES,11,0,0,0,0,0
1/6/2021,RICHLAND,1,0,0,0,0,0
1/6/2021,ST. BERNARD,4,0,0,0,0,0
1/6/2021,ST. CHARLES,5,0,0,0,0,0
1/6/2021,ST. HELENA,2,0,0,0,0,0
1/6/2021,ST. JOHN THE BAPTIST,4,0,0,0,0,0
1/6/2021,ST. LANDRY,12,0,0,0,0,0
1/6/2021,ST. MARTIN,4,0,0,0,0,0
1/6/2021,ST. MARY,2,0,0,0,0,0
1/6/2021,ST. TAMMANY,13,0,0,0,0,0
1/6/2021,TANGIPAHOA,5,0,0,0,0,0
1/6/2021,TENSAS,2,0,0,0,0,1
1/6/2021,TERREBONNE,10,0,0,0,0,0
1/6/2021,VERMILION,3,0,0,0,0,0
1/6/2021,VERNON,2,0,0,0,0,0
1/6/2021,WASHINGTON,5,0,0,0,0,0
1/6/2021,WEBSTER,4,0,0,0,0,0
1/6/2021,WEST BATON ROUGE,1,0,0,0,0,0
1/6/2021,WEST FELICIANA,1,0,0,0,0,0
1/7/2021,ACADIA,5,0,0,0,0,0
1/7/2021,ALLEN,1,0,0,0,0,0
1/7/2021,ASCENSION,10,0,0,0,0,0
1/7/2021,AVOYELLES,1,0,0,0,0,0
1/7/2021,BEAUREGARD,3,0,0,0,0,0
1/7/2021,BIENVILLE,1,0,0,0,0,0
1/7/2021,BOSSIER,8,0,0,0,0,0
1/7/2021,CADDO,11,0,0,0,0,0
1/7/2021,CALCASIEU,36,0,0,0,0,0
1/7/2021,CLAIBORNE,3,0,0,0,0,0
1/7/2021,DESOTO,3,0,0,0,0,0
1/7/2021,EAST BATON ROUGE,35,0,0,0,0,0
1/7/2021,EAST FELICIANA,1,0,0,0,0,0
1/7/2021,EVANGELINE,1,0,0,0,0,0
1/7/2021,FRANKLIN,2,0,0,0,0,0
1/7/2021,IBERIA,6,0,0,0,0,0
1/7/2021,IBERVILLE,2,0,0,0,0,0
1/7/2021,JEFFERSON,27,0,0,0,0,0
1/7/2021,JEFFERSON DAVIS,1,0,0,0,0,0
1/7/2021,LAFAYETTE,34,0,0,0,0,0
1/7/2021,LAFOURCHE,6,0,0,0,0,0
1/7/2021,LINCOLN,5,0,0,0,0,0
1/7/2021,LIVINGSTON,19,0,0,0,0,0
1/7/2021,NATCHITOCHES,1,0,0,0,0,0
1/7/2021,ORLEANS,30,1,0,1,0,0
1/7/2021,OUACHITA,18,1,0,1,0,0
1/7/2021,PLAQUEMINES,2,0,0,0,0,0
1/7/2021,RAPIDES,10,0,0,0,0,0
1/7/2021,RED RIVER,1,0,0,0,0,0
1/7/2021,RICHLAND,1,0,0,0,0,0
1/7/2021,SABINE,1,0,0,0,0,0
1/7/2021,ST. BERNARD,4,0,0,0,0,0
1/7/2021,ST. CHARLES,3,0,0,0,0,0
1/7/2021,ST. HELENA,1,0,0,0,0,0
1/7/2021,ST. JAMES,3,0,0,0,0,0
1/7/2021,ST. JOHN THE BAPTIST,5,0,0,0,0,0
1/7/2021,ST. LANDRY,3,0,0,0,0,0
1/7/2021,ST. MARTIN,5,0,0,0,0,0
1/7/2021,ST. MARY,2,0,0,0,0,0
1/7/2021,ST. TAMMANY,8,0,0,0,0,0
1/7/2021,TANGIPAHOA,4,0,0,0,0,0
1/7/2021,TERREBONNE,7,0,0,0,1,1
1/7/2021,VERMILION,2,0,0,0,0,0
1/7/2021,VERNON,1,0,0,0,0,0
1/7/2021,WASHINGTON,1,0,0,0,0,0
1/7/2021,WEST BATON ROUGE,1,0,0,0,0,0
1/7/2021,WEST CARROLL,1,0,0,0,0,0
1/7/2021,WEST FELICIANA,2,0,0,0,0,0
1/8/2021,ACADIA,5,0,0,0,0,0
1/8/2021,ASCENSION,8,0,0,0,0,0
1/8/2021,ASSUMPTION,3,0,0,0,0,0
1/8/2021,AVOYELLES,1,0,0,0,0,0
1/8/2021,BIENVILLE,1,0,0,0,0,0
1/8/2021,BOSSIER,13,0,0,0,0,0
1/8/2021,CADDO,28,1,0,1,0,0
1/8/2021,CALCASIEU,30,0,0,0,0,0
1/8/2021,CALDWELL,1,0,0,0,0,0
1/8/2021,CAMERON,2,0,0,0,0,0
1/8/2021,DESOTO,2,0,0,0,0,0
1/8/2021,EAST BATON ROUGE,53,1,0,1,0,0
1/8/2021,EVANGELINE,1,0,0,0,0,0
1/8/2021,IBERIA,5,0,0,0,0,0
1/8/2021,IBERVILLE,3,0,0,0,0,0
1/8/2021,JEFFERSON,40,0,0,0,0,0
1/8/2021,JEFFERSON DAVIS,1,0,0,0,0,0
1/8/2021,LAFAYETTE,27,0,0,0,0,0
1/8/2021,LAFOURCHE,13,0,0,0,0,0
1/8/2021,LASALLE,1,0,0,0,0,0
1/8/2021,LINCOLN,3,0,0,0,0,0
1/8/2021,LIVINGSTON,15,1,0,1,0,0
1/8/2021,NATCHITOCHES,1,0,0,0,0,0
1/8/2021,ORLEANS,45,0,0,0,1,0
1/8/2021,OUACHITA,18,0,0,0,0,0
1/8/2021,PLAQUEMINES,3,0,0,0,0,0
1/8/2021,POINTE COUPEE,1,0,0,0,0,0
1/8/2021,RAPIDES,14,0,0,0,0,0
1/8/2021,SABINE,1,0,0,0,0,1
1/8/2021,ST. BERNARD,1,0,0,0,0,0
1/8/2021,ST. CHARLES,3,0,0,0,0,0
1/8/2021,ST. JAMES,1,0,0,0,0,0
1/8/2021,ST. JOHN THE BAPTIST,3,0,0,0,0,0
1/8/2021,ST. LANDRY,8,0,0,0,0,0
1/8/2021,ST. MARTIN,6,0,0,0,0,0
1/8/2021,ST. MARY,3,0,0,0,0,0
1/8/2021,ST. TAMMANY,16,0,0,0,0,0
1/8/2021,TANGIPAHOA,12,0,0,0,0,0
1/8/2021,TERREBONNE,8,0,0,0,1,0
1/8/2021,UNION,1,0,0,0,0,0
1/8/2021,VERMILION,3,0,0,0,0,0
1/8/2021,WASHINGTON,2,0,0,0,0,0
1/8/2021,WEBSTER,2,0,0,0,0,0
1/8/2021,WEST BATON ROUGE,1,0,0,0,0,0
1/8/2021,WEST CARROLL,2,0,0,0,0,0
1/8/2021,WINN,1,0,0,0,0,0
1/9/2021,ACADIA,3,0,0,0,0,0
1/9/2021,ASCENSION,10,0,0,0,0,0
1/9/2021,ASSUMPTION,2,0,0,0,0,0
1/9/2021,AVOYELLES,5,0,0,0,0,0
1/9/2021,BEAUREGARD,4,0,0,0,0,0
1/9/2021,BIENVILLE,1,0,0,0,0,0
1/9/2021,BOSSIER,14,0,0,0,0,0
1/9/2021,CADDO,32,0,0,0,1,0
1/9/2021,CALCASIEU,17,0,0,0,0,0
1/9/2021,CAMERON,2,0,0,0,0,0
1/9/2021,DESOTO,2,0,0,0,0,0
1/9/2021,EAST BATON ROUGE,42,1,0,1,0,0
1/9/2021,EAST CARROLL,1,0,0,0,0,0
1/9/2021,EVANGELINE,1,0,0,0,0,0
1/9/2021,FRANKLIN,1,0,0,0,0,1
1/9/2021,IBERIA,7,0,0,0,0,0
1/9/2021,IBERVILLE,3,0,0,0,0,0
1/9/2021,JEFFERSON,24,1,0,1,0,0
1/9/2021,JEFFERSON DAVIS,1,0,0,0,0,0
1/9/2021,LAFAYETTE,26,0,0,0,0,0
1/9/2021,LAFOURCHE,3,0,0,0,0,0
1/9/2021,LINCOLN,6,0,0,0,0,0
1/9/2021,LIVINGSTON,17,0,0,0,0,0
1/9/2021,MADISON,4,0,0,0,0,0
1/9/2021,MOREHOUSE,2,0,0,0,0,0
1/9/2021,NATCHITOCHES,1,0,0,0,0,0
1/9/2021,ORLEANS,36,0,0,0,1,0
1/9/2021,OUACHITA,21,0,0,0,0,0
1/9/2021,PLAQUEMINES,2,0,0,0,0,0
1/9/2021,POINTE COUPEE,1,0,0,0,0,0
1/9/2021,RAPIDES,9,0,0,0,1,0
1/9/2021,RED RIVER,1,0,0,0,0,0
1/9/2021,RICHLAND,1,0,0,0,0,0
1/9/2021,ST. BERNARD,1,0,0,0,0,0
1/9/2021,ST. CHARLES,2,0,0,0,1,0
1/9/2021,ST. HELENA,2,0,0,0,0,0
1/9/2021,ST. JAMES,2,0,0,0,0,1
1/9/2021,ST. JOHN THE BAPTIST,3,0,0,0,0,0
1/9/2021,ST. LANDRY,5,0,0,0,0,0
1/9/2021,ST. MARTIN,6,0,0,0,0,1
1/9/2021,ST. MARY,1,0,0,0,0,0
1/9/2021,ST. TAMMANY,12,0,0,0,0,0
1/9/2021,TANGIPAHOA,9,0,0,0,0,0
1/9/2021,TERREBONNE,8,0,0,0,0,0
1/9/2021,UNION,1,0,0,0,0,0
1/9/2021,VERMILION,2,0,1,1,0,0
1/9/2021,VERNON,3,0,0,0,0,0
1/9/2021,WASHINGTON,2,0,0,0,0,0
1/9/2021,WEBSTER,2,0,0,0,0,0
1/9/2021,WEST BATON ROUGE,2,0,0,0,0,0
1/9/2021,WEST FELICIANA,1,0,0,0,0,0
1/10/2021,ACADIA,1,0,0,0,0,0
1/10/2021,ALLEN,2,0,0,0,0,0
1/10/2021,ASCENSION,6,0,0,0,0,0
1/10/2021,ASSUMPTION,1,0,0,0,0,0
1/10/2021,AVOYELLES,1,0,0,0,0,0
1/10/2021,BEAUREGARD,2,0,0,0,0,0
1/10/2021,BIENVILLE,1,0,0,0,0,0
1/10/2021,BOSSIER,6,0,0,0,0,0
1/10/2021,CADDO,11,0,0,0,0,0
1/10/2021,CALCASIEU,14,0,0,0,0,0
1/10/2021,CAMERON,1,0,0,0,0,0
1/10/2021,CONCORDIA,1,0,0,0,0,0
1/10/2021,DESOTO,2,0,0,0,0,0
1/10/2021,EAST BATON ROUGE,35,0,0,0,0,1
1/10/2021,EVANGELINE,3,0,0,0,0,0
1/10/2021,IBERIA,1,0,0,0,0,0
1/10/2021,JEFFERSON,24,0,0,0,0,0
1/10/2021,LAFAYETTE,24,0,0,0,0,0
1/10/2021,LAFOURCHE,5,0,0,0,0,0
1/10/2021,LINCOLN,4,0,0,0,0,0
1/10/2021,LIVINGSTON,5,0,0,0,0,0
1/10/2021,NATCHITOCHES,3,0,0,0,0,0
1/10/2021,ORLEANS,29,1,1,2,0,1
1/10/2021,OUACHITA,11,0,0,0,0,0
1/10/2021,POINTE COUPEE,1,0,0,0,0,0
1/10/2021,RAPIDES,17,0,0,0,0,0
1/10/2021,RICHLAND,1,0,0,0,0,0
1/10/2021,SABINE,1,0,0,0,0,0
1/10/2021,ST. BERNARD,2,0,0,0,0,0
1/10/2021,ST. CHARLES,2,0,0,0,0,0
1/10/2021,ST. HELENA,1,0,0,0,0,0
1/10/2021,ST. JOHN THE BAPTIST,3,0,0,0,0,0
1/10/2021,ST. LANDRY,8,0,0,0,0,0
1/10/2021,ST. MARTIN,7,0,0,0,0,0
1/10/2021,ST. MARY,1,0,0,0,0,1
1/10/2021,ST. TAMMANY,15,0,0,0,0,0
1/10/2021,TANGIPAHOA,5,0,0,0,0,0
1/10/2021,TENSAS,1,0,0,0,0,0
1/10/2021,TERREBONNE,5,0,0,0,0,0
1/10/2021,UNION,1,0,0,0,0,0
1/10/2021,VERMILION,4,0,0,0,0,0
1/10/2021,VERNON,1,0,0,0,0,0
1/10/2021,WASHINGTON,4,0,0,0,0,0
1/10/2021,WEBSTER,2,0,0,0,0,0
1/10/2021,WEST BATON ROUGE,1,0,0,0,0,0
1/10/2021,WEST CARROLL,1,0,0,0,0,0
1/11/2021,ACADIA,4,0,0,0,0,0
1/11/2021,ALLEN,1,0,0,0,0,0
1/11/2021,ASCENSION,14,0,0,0,0,0
1/11/2021,AVOYELLES,1,0,0,0,0,0
1/11/2021,BIENVILLE,4,0,0,0,0,0
1/11/2021,BOSSIER,8,2,0,2,0,0
1/11/2021,CADDO,22,0,0,0,0,0
1/11/2021,CALCASIEU,19,1,0,1,1,0
1/11/2021,CALDWELL,1,0,0,0,0,0
1/11/2021,CAMERON,1,0,0,0,0,0
1/11/2021,CLAIBORNE,1,0,0,0,0,0
1/11/2021,DESOTO,3,0,0,0,0,0
1/11/2021,EAST BATON ROUGE,58,0,0,0,0,0
1/11/2021,EVANGELINE,2,0,0,0,0,0
1/11/2021,GRANT,1,0,0,0,0,0
1/11/2021,IBERIA,4,0,0,0,0,0
1/11/2021,IBERVILLE,1,0,0,0,0,0
1/11/2021,JEFFERSON,36,0,0,0,0,0
1/11/2021,JEFFERSON DAVIS,3,0,0,0,0,0
1/11/2021,LAFAYETTE,24,0,0,0,0,0
1/11/2021,LAFOURCHE,6,0,0,0,0,0
1/11/2021,LASALLE,1,0,0,0,0,0
1/11/2021,LINCOLN,3,0,0,0,0,0
1/11/2021,LIVINGSTON,9,0,0,0,0,0
1/11/2021,MADISON,5,0,0,0,0,0
1/11/2021,MOREHOUSE,1,0,0,0,0,0
1/11/2021,NATCHITOCHES,5,0,0,0,0,0
1/11/2021,ORLEANS,30,2,0,2,0,0
1/11/2021,OUACHITA,12,0,0,0,0,0
1/11/2021,PLAQUEMINES,1,0,0,0,0,0
1/11/2021,POINTE COUPEE,1,0,0,0,0,0
1/11/2021,RAPIDES,9,0,0,0,0,0
1/11/2021,RED RIVER,1,0,0,0,0,0
1/11/2021,RICHLAND,2,0,0,0,0,0
1/11/2021,SABINE,2,0,0,0,0,0
1/11/2021,ST. BERNARD,1,0,0,0,0,0
1/11/2021,ST. CHARLES,2,0,0,0,0,0
1/11/2021,ST. JAMES,1,0,0,0,0,0
1/11/2021,ST. JOHN THE BAPTIST,3,0,0,0,0,0
1/11/2021,ST. LANDRY,2,0,0,0,0,0
1/11/2021,ST. MARTIN,5,0,0,0,0,0
1/11/2021,ST. MARY,1,0,0,0,0,0
1/11/2021,ST. TAMMANY,14,0,0,0,0,0
