"","Date","Cases","Deaths","DailyCases","Cases_ma","DailyDeaths","Deaths_ma"
"466",2021-06-17,477127,10677,335,299.857142857143,7,5.71428571428571
"467",2021-06-18,477453,10688,326,318.714285714286,11,5.42857142857143
"468",2021-06-19,477453,10688,0,285.285714285714,0,5.57142857142857
"469",2021-06-20,477453,10688,0,307.714285714286,0,5.57142857142857
"470",2021-06-21,478139,10693,686,312,5,5.71428571428571
"471",2021-06-22,478464,10699,325,295.428571428571,6,5
"472",2021-06-23,478946,10709,482,295.428571428571,10,5
"473",2021-06-24,479311,10717,365,295.428571428571,8,5
"474",2021-06-25,479521,10723,210,332,6,5
"475",2021-06-26,479521,10723,0,344.571428571428,0,4.71428571428571
"476",2021-06-27,479521,10723,0,360.142857142857,0,4.14285714285714
"477",2021-06-28,480463,10728,942,389.142857142857,5,4.42857142857143
"478",2021-06-29,480876,10732,413,434.142857142857,4,4.85714285714286
"479",2021-06-30,481467,10738,591,434.142857142857,6,4.85714285714286
"480",2021-07-01,482035,10748,568,434.142857142857,10,4.85714285714286
"481",2021-07-02,482560,10757,525,299.571428571429,9,4.14285714285714
"482",2021-07-03,482560,10757,0,528.714285714286,0,4.42857142857143
"483",2021-07-04,482560,10757,0,619.428571428571,0,3.85714285714286
"484",2021-07-05,482560,10757,0,650.571428571429,0,3.28571428571429
"485",2021-07-06,484577,10763,2017,714,6,3.42857142857143
"486",2021-07-07,485803,10765,1226,714,2,3.42857142857143
"487",2021-07-08,486589,10771,786,714,6,3.42857142857143
"488",2021-07-09,487558,10781,969,1055.85714285714,10,4.57142857142857
"489",2021-07-10,487558,10781,0,903.857142857143,0,5
"490",2021-07-11,487558,10781,0,1005.28571428571,0,6.14285714285714
"491",2021-07-12,489951,10789,2393,1107.28571428571,8,7.14285714285714
"492",2021-07-13,490904,10798,953,1198.14285714286,9,6.71428571428571
"493",2021-07-14,492840,10808,1936,1198.14285714286,10,6.71428571428571
"494",2021-07-15,494340,10821,1500,1198.14285714286,13,6.71428571428571
"495",2021-07-16,495945,10828,1605,1425.85714285714,7,7.42857142857143
"496",2021-07-17,495945,10828,0,1512.85714285714,0,9
"497",2021-07-18,495945,10828,0,2006,0,9.42857142857143
"498",2021-07-19,499932,10841,3987,2196.57142857143,13,9.71428571428571
"499",2021-07-20,501494,10861,1562,2414,20,10.2857142857143
"500",2021-07-21,506882,10874,5388,2414,13,10.2857142857143
"501",2021-07-22,509716,10889,2834,2414,15,10.2857142857143
"502",2021-07-23,512843,10900,3127,2929,11,10.4285714285714
"503",2021-07-24,512843,10900,0,3679.85714285714,0,10.4285714285714
"504",2021-07-25,512843,10900,0,3581.42857142857,0,10.5714285714286
"505",2021-07-26,520435,10914,7592,3807.14285714286,14,11.2857142857143
"506",2021-07-27,527253,10934,6818,4119.42857142857,20,14.1428571428571
"507",2021-07-28,531952,10948,4699,4119.42857142857,14,14.1428571428571
"508",2021-07-29,536366,10968,4414,4119.42857142857,20,14.1428571428571
"509",2021-07-30,541679,10999,5313,4621.71428571429,31,16
"510",2021-07-31,541679,10999,0,4326.71428571429,0,21.5714285714286
"511",2021-08-01,541679,10999,0,4338.14285714286,0,25.8571428571429
"512",2021-08-02,552787,11026,11108,4488.71428571429,27,27.7142857142857
"513",2021-08-03,557540,11085,4753,4603.42857142857,59,30.1428571428571
"514",2021-08-04,562319,11129,4779,4603.42857142857,44,30.1428571428571
"515",2021-08-05,567787,11162,5468,4603.42857142857,33,30.1428571428571
"516",2021-08-06,573903,11210,6116,5379.85714285714,48,33.4285714285714
"517",2021-08-07,573903,11210,0,5570.57142857143,0,38.2857142857143
"518",2021-08-08,573903,11210,0,5660.28571428571,0,39.8571428571429
"519",2021-08-09,590446,11260,16543,5634.42857142857,50,42.8571428571429
"520",2021-08-10,596534,11353,6088,5839,93,44.1428571428571
"521",2021-08-11,601941,11408,5407,5839,55,44.1428571428571
"522",2021-08-12,607228,11462,5287,5839,54,44.1428571428571
"523",2021-08-13,614776,11519,7548,5385.71428571429,57,46.2857142857143
"524",2021-08-14,614776,11519,0,5043.28571428571,0,50.4285714285714
"525",2021-08-15,614776,11519,0,5214.57142857143,0,55
"526",2021-08-16,628146,11584,13370,5252.14285714286,65,55.5714285714286
"527",2021-08-17,631837,11706,3691,5019.85714285714,122,57
"528",2021-08-18,638443,11793,6606,5019.85714285714,87,57
"529",2021-08-19,643993,11851,5550,5019.85714285714,58,57
"530",2021-08-20,649915,11918,5922,4665.42857142857,67,56.1428571428571
"531",2021-08-21,649915,11918,0,4683,0,58.5714285714286
"532",2021-08-22,649915,11918,0,4684.85714285714,0,61.8571428571429
"533",2021-08-23,660804,11977,10889,4625,59,63.8571428571429
"534",2021-08-24,664618,12116,3814,4268.71428571429,139,63
"535",2021-08-25,671237,12226,6619,4268.71428571429,110,63
"536",2021-08-26,676368,12298,5131,4268.71428571429,72,63
"537",2021-08-27,679796,12359,3428,2713.14285714286,61,54.5714285714286
"538",2021-08-28,679796,12359,0,2168.28571428571,0,34.7142857142857
"539",2021-08-29,679796,12359,0,2991.28571428571,0,50.8571428571429
"540",2021-08-30,679796,12359,0,2558.14285714286,0,51.1428571428571
"541",2021-08-31,679796,12359,0,2443.42857142857,0,49.7142857142857
"542",2021-09-01,692176,12582,12380,2443.42857142857,223,49.7142857142857
"543",2021-09-02,694275,12656,2099,2443.42857142857,74,49.7142857142857
"544",2021-09-03,696900,12707,2625,2443.42857142857,51,49.7142857142857
"545",2021-09-04,696900,12707,0,3233.71428571429,0,60
"546",2021-09-05,696900,12707,0,1903.14285714286,0,47.5714285714286
"547",2021-09-06,696900,12707,0,2303.71428571429,0,48
"548",2021-09-07,702432,12779,5532,2239.14285714286,72,49.8571428571429
"549",2021-09-08,705498,12915,3066,2239.14285714286,136,49.8571428571429
"550",2021-09-09,710401,12992,4903,2239.14285714286,77,49.8571428571429
"551",2021-09-10,712574,13056,2173,2829.42857142857,64,59.1428571428571
"552",2021-09-11,712574,13056,0,2427.42857142857,0,66
"553",2021-09-12,712574,13056,0,2328.14285714286,0,57.5714285714286
"554",2021-09-13,716706,13121,4132,1865.28571428571,65,53.4285714285714
"555",2021-09-14,719424,13241,2718,1866.14285714286,120,51.7142857142857
"556",2021-09-15,721795,13318,2371,1866.14285714286,77,51.7142857142857
"557",2021-09-16,723458,13366,1663,1866.14285714286,48,51.7142857142857
"558",2021-09-17,725637,13418,2179,1732.14285714286,52,50.2857142857143
"559",2021-09-18,725637,13418,0,1525,0,45.2857142857143
"560",2021-09-19,725637,13418,0,1458.57142857143,0,48.4285714285714
"561",2021-09-20,728831,13473,3194,1437.71428571429,55,48
"562",2021-09-21,730099,13558,1268,1269.57142857143,85,46.1428571428571
"563",2021-09-22,732005,13657,1906,1269.57142857143,99,46.1428571428571
"564",2021-09-23,733522,13702,1517,1269.57142857143,45,46.1428571428571
"565",2021-09-24,734524,13741,1002,1250.14285714286,39,46.1428571428571
"566",2021-09-25,734524,13741,0,1216.28571428571,0,41.7142857142857
"567",2021-09-26,734524,13741,0,1093.71428571429,0,34.7142857142857
"568",2021-09-27,737582,13796,3058,1001.57142857143,55,35.2857142857143
"569",2021-09-28,738613,13850,1031,1054.57142857143,54,35.2857142857143
"570",2021-09-29,739661,13900,1048,1054.57142857143,50,35.2857142857143
"571",2021-09-30,740533,13949,872,1054.57142857143,49,35.2857142857143
"572",2021-10-01,741906,13988,1373,864.142857142857,39,33
"573",2021-10-02,741906,13988,0,862.571428571428,0,31.1428571428571
"574",2021-10-03,741906,13988,0,844.285714285714,0,28.8571428571429
"575",2021-10-04,743631,14027,1725,858.428571428571,39,27.1428571428571
"576",2021-10-05,744651,14068,1020,774.714285714286,41,26.4285714285714
"577",2021-10-06,745571,14102,920,774.714285714286,34,26.4285714285714
"578",2021-10-07,746542,14139,971,774.714285714286,37,26.4285714285714
"579",2021-10-08,747329,14173,787,737.428571428571,34,25.2857142857143
"580",2021-10-09,747329,14173,0,753,0,24.2857142857143
"581",2021-10-10,747329,14173,0,700.285714285714,0,23.7142857142857
"582",2021-10-11,748793,14204,1464,681.857142857143,31,22.4285714285714
"583",2021-10-12,749922,14238,1129,649.285714285714,34,21.1428571428571
"584",2021-10-13,750473,14268,551,649.285714285714,30,21.1428571428571
"585",2021-10-14,751315,14296,842,649.285714285714,28,21.1428571428571
"586",2021-10-15,751874,14321,559,594,25,20.8571428571429
"587",2021-10-16,751874,14321,0,515.714285714286,0,21.4285714285714
"588",2021-10-17,751874,14321,0,507.714285714286,0,22.2857142857143
"589",2021-10-18,752951,14350,1077,519.285714285714,29,21.4285714285714
"590",2021-10-19,753532,14388,581,536.714285714286,38,20.1428571428571
"591",2021-10-20,754027,14424,495,536.714285714286,36,20.1428571428571
"592",2021-10-21,754950,14446,923,536.714285714286,22,20.1428571428571
"593",2021-10-22,755631,14462,681,508.285714285714,16,18.5714285714286
"594",2021-10-23,755631,14462,0,491,0,15.4285714285714
"595",2021-10-24,755631,14462,0,530.285714285714,0,11.7142857142857
"596",2021-10-25,756509,14480,878,468.571428571428,18,11.2857142857143
"597",2021-10-26,756969,14496,460,405.714285714286,16,12.1428571428571
"598",2021-10-27,757739,14506,770,405.714285714286,10,12.1428571428571
"599",2021-10-28,758230,14525,491,405.714285714286,19,12.1428571428571
"600",2021-10-29,758471,14547,241,498.714285714286,22,10.7142857142857
"601",2021-10-30,758471,14547,0,468.142857142857,0,9.85714285714286
"602",2021-10-31,758471,14547,0,421.714285714286,0,11.2857142857143
"603",2021-11-01,760000,14555,1529,440.142857142857,8,10.2857142857143
"604",2021-11-02,760246,14565,246,482.571428571429,10,9.71428571428571
"605",2021-11-03,760691,14585,445,482.571428571429,20,9.71428571428571
"606",2021-11-04,761311,14597,620,482.571428571429,12,9.71428571428571
"607",2021-11-05,761849,14615,538,379.857142857143,18,9.57142857142857
"608",2021-11-06,761849,14615,0,412.428571428571,0,12
"609",2021-11-07,761849,14615,0,419.571428571428,0,11
"610",2021-11-08,762659,14622,810,331,7,9.28571428571428
"611",2021-11-09,763133,14649,474,357.857142857143,27,10
"612",2021-11-10,763628,14662,495,357.857142857143,13,10
"613",2021-11-11,763628,14662,0,357.857142857143,0,10
"614",2021-11-12,764354,14685,726,376.714285714286,23,11
"615",2021-11-13,764354,14685,0,376.142857142857,0,8.42857142857143
"616",2021-11-14,764354,14685,0,394.714285714286,0,8.85714285714286
"617",2021-11-15,765296,14699,942,460.142857142857,14,10.4285714285714
"618",2021-11-16,765766,14708,470,425.142857142857,9,9.14285714285714
"619",2021-11-17,766391,14724,625,425.142857142857,16,9.14285714285714
"620",2021-11-18,766849,14735,458,425.142857142857,11,9.14285714285714
"621",2021-11-19,767330,14749,481,392.142857142857,14,7.85714285714286
"622",2021-11-20,767330,14749,0,421.142857142857,0,8.57142857142857
"623",2021-11-21,767330,14749,0,380,0,7.57142857142857
"624",2021-11-22,768041,14754,711,314.571428571429,5,6
"625",2021-11-23,768714,14768,673,245.857142857143,14,4
"626",2021-11-24,769051,14777,337,245.857142857143,9,4
"627",2021-11-25,769051,14777,0,245.857142857143,0,4
"628",2021-11-26,769051,14777,0,323.428571428571,0,5.71428571428571
"629",2021-11-27,769051,14777,0,311.428571428571,0,4.71428571428571
"630",2021-11-28,769051,14777,0,398,0,4.42857142857143
"631",2021-11-29,770305,14794,1254,465.571428571429,17,5.28571428571429
"632",2021-11-30,770894,14801,589,534,7,7
"633",2021-12-01,771837,14808,943,534,7,7
"634",2021-12-02,772310,14814,473,534,6,7
"635",2021-12-03,772789,14826,479,473.714285714286,12,6.14285714285714
"636",2021-12-04,772789,14826,0,469.571428571429,0,6.14285714285714
"637",2021-12-05,772789,14826,0,439.428571428571,0,7.57142857142857
"638",2021-12-06,773621,14837,832,436.857142857143,11,7.57142857142857
"639",2021-12-07,774181,14844,560,449.428571428571,7,7.28571428571428
"640",2021-12-08,774913,14861,732,449.428571428571,17,7.28571428571428
"641",2021-12-09,775368,14867,455,449.428571428571,6,7.28571428571428
"642",2021-12-10,775935,14877,567,497.857142857143,10,6.71428571428571
"643",2021-12-11,775935,14877,0,502.142857142857,0,7.57142857142857
"644",2021-12-12,775935,14877,0,518.428571428571,0,7.28571428571429
"645",2021-12-13,777106,14884,1171,599.857142857143,7,7.28571428571428
"646",2021-12-14,777696,14897,590,676.142857142857,13,6.71428571428571
"647",2021-12-15,778542,14912,846,676.142857142857,15,6.71428571428571
"648",2021-12-16,779567,14918,1025,676.142857142857,6,6.71428571428571
"649",2021-12-17,780668,14924,1101,928.285714285714,6,7.14285714285714
"650",2021-12-18,780668,14924,0,1091,0,5.71428571428571
"651",2021-12-19,780668,14924,0,1285.14285714286,0,4.71428571428571
"652",2021-12-20,783604,14934,2936,1543.71428571429,10,5
"653",2021-12-21,785333,14937,1729,1386.42857142857,3,4.14285714285714
"654",2021-12-22,787538,14945,2205,1386.42857142857,8,4.14285714285714
"655",2021-12-23,790373,14953,2835,1386.42857142857,8,4.14285714285714
"656",2021-12-24,790373,14953,0,2704.71428571429,0,5.14285714285714
"657",2021-12-25,790373,14953,0,3073.85714285714,0,5.85714285714286
"658",2021-12-26,790373,14953,0,4098.57142857143,0,5.57142857142857
"659",2021-12-27,802537,14970,12164,5474.57142857143,17,4.71428571428571
"660",2021-12-28,806850,14978,4313,5474.57142857143,8,4.71428571428571
"661",2021-12-29,816228,14984,9378,5474.57142857143,6,4.71428571428571
"662",2021-12-30,828695,14986,12467,5474.57142857143,2,4.71428571428571
"663",2021-12-31,828695,14986,0,8188.42857142857,0,4.42857142857143
"664",2022-01-01,828695,14986,0,8899.42857142857,0,5.71428571428571
"665",2022-01-02,828695,14986,0,9045.85714285714,0,6.14285714285714
"666",2022-01-03,859856,15001,31161,9275.85714285714,15,7.42857142857143
"667",2022-01-04,869146,15018,9290,11390.4285714286,17,9.71428571428571
"668",2022-01-05,879549,15027,10403,11390.4285714286,9,9.71428571428571
"669",2022-01-06,893626,15038,14077,11390.4285714286,11,9.71428571428571
"670",2022-01-07,908428,15054,14802,11084.4285714286,16,10.2857142857143
"671",2022-01-08,908428,15054,0,11542.1428571429,0,12
"672",2022-01-09,908428,15054,0,12569.1428571429,0,12.7142857142857
"673",2022-01-10,937447,15073,29019,12691.2857142857,19,12.7142857142857
"674",2022-01-11,949941,15102,12494,12599.2857142857,29,11.8571428571429
"675",2022-01-12,967533,15116,17592,12599.2857142857,14,11.8571428571429
"676",2022-01-13,982465,15127,14932,12599.2857142857,11,11.8571428571429
"677",2022-01-14,996623,15137,14158,8453.71428571428,10,9.14285714285714
"678",2022-01-15,996623,15137,0,10829.5714285714,0,13.2857142857143
"679",2022-01-16,996623,15137,0,9959.42857142857,0,18.5714285714286
"680",2022-01-17,996623,15137,0,9659.28571428571,0,22.2857142857143
"681",2022-01-18,1025748,15195,29125,9057,58,26.7142857142857
"682",2022-01-19,1037249,15246,11501,9057,51,26.7142857142857
"683",2022-01-20,1050080,15283,12831,9057,37,26.7142857142857
"684",2022-01-21,1060022,15324,9942,11394.5714285714,41,33.8571428571429
"685",2022-01-22,1060022,15324,0,8385.71428571429,0,40.1428571428571
"686",2022-01-23,1060022,15324,0,15428,0,39.5714285714286
"687",2022-01-24,1076385,15374,16363,14676.8571428571,50,41
"688",2022-01-25,1084448,15476,8063,14301.1428571429,102,43.8571428571428
"689",2022-01-26,1145245,15523,60797,14301.1428571429,47,43.8571428571428
"690",2022-01-27,1152818,15570,7573,14301.1428571429,47,43.8571428571428
"691",2022-01-28,1160130,15631,7312,13403.8571428571,61,42.8571428571429
"692",2022-01-29,1160130,15631,0,12927.5714285714,0,38.2857142857143
"693",2022-01-30,1160130,15631,0,4938.42857142857,0,36.8571428571429
"694",2022-01-31,1170212,15674,10082,4622.28571428571,43,38.7142857142857
"695",2022-02-01,1174941,15744,4729,4606.42857142857,70,39.1428571428571
"696",2022-02-02,1179814,15781,4873,4606.42857142857,37,39.1428571428571
"697",2022-02-03,1185174,15841,5360,4606.42857142857,60,39.1428571428571
"698",2022-02-04,1192375,15905,7201,4210,64,39.8571428571429
"699",2022-02-05,1192375,15905,0,3903.42857142857,0,38.8571428571429
"700",2022-02-06,1192375,15905,0,3553.42857142857,0,40.7142857142857
"701",2022-02-07,1199682,15953,7307,3175.85714285714,48,42.4285714285714
"702",2022-02-08,1202265,16016,2583,2574.71428571429,63,38.7142857142857
"703",2022-02-09,1204688,16066,2423,2574.71428571429,50,38.7142857142857
"704",2022-02-10,1207405,16138,2717,2574.71428571429,72,38.7142857142857
"705",2022-02-11,1210398,16176,2993,1965,38,37.7142857142857
"706",2022-02-12,1210398,16176,0,1818.42857142857,0,34.5714285714286
"707",2022-02-13,1210398,16176,0,1671.71428571429,0,34
"708",2022-02-14,1213437,16217,3039,1551,41,30.7142857142857
"709",2022-02-15,1214994,16258,1557,1295.14285714286,41,32
"710",2022-02-16,1216390,16304,1396,1295.14285714286,46,32
"711",2022-02-17,1218262,16353,1872,1295.14285714286,49,32
"712",2022-02-18,1219464,16400,1202,1150.85714285714,47,35.4285714285714
"713",2022-02-19,1219464,16400,0,1153.28571428571,0,37.1428571428571
"714",2022-02-20,1219464,16400,0,1091.14285714286,0,36.1428571428571
"715",2022-02-21,1221493,16465,2029,958.142857142857,65,32.7142857142857
"716",2022-02-22,1223067,16518,1574,881.857142857143,53,29.4285714285714
"717",2022-02-23,1224028,16557,961,881.857142857143,39,29.4285714285714
"718",2022-02-24,1224969,16582,941,881.857142857143,25,29.4285714285714
"719",2022-02-25,1225637,16606,668,592,24,20.1428571428571
"720",2022-02-26,1225637,16606,0,367.142857142857,0,12.5714285714286
"721",2022-02-27,1225637,16606,0,439.714285714286,0,17.1428571428571
"722",2022-02-28,1225637,16606,0,392,0,18.4285714285714
"723",2022-03-01,1225637,16606,0,344,0,21.1428571428571
"724",2022-03-02,1227106,16677,1469,344,71,21.1428571428571
"725",2022-03-03,1227713,16711,607,344,34,21.1428571428571
"726",2022-03-04,1228045,16754,332,420.428571428571,43,25.5714285714286
"727",2022-03-05,1228045,16754,0,469.714285714286,0,29.5714285714286
"728",2022-03-06,1228045,16754,0,318.714285714286,0,22.1428571428571
"729",2022-03-07,1228580,16785,535,256.857142857143,31,21.5714285714286
"730",2022-03-08,1228925,16813,345,229.714285714286,28,19
"731",2022-03-09,1229337,16832,412,229.714285714286,19,19
"732",2022-03-10,1229511,16862,174,229.714285714286,30,19
"733",2022-03-11,1229653,16887,142,230,25,18.2857142857143
"734",2022-03-12,1229653,16887,0,213.428571428571,0,19.5714285714286
"735",2022-03-13,1229653,16887,0,181.714285714286,0,18.2857142857143
"736",2022-03-14,1230190,16913,537,183.142857142857,26,17
"737",2022-03-15,1230419,16950,229,192.142857142857,37,15.5714285714286
"738",2022-03-16,1230609,16960,190,192.142857142857,10,15.5714285714286
"739",2022-03-17,1230793,16981,184,192.142857142857,21,15.5714285714286
"740",2022-03-18,1230998,16996,205,150.857142857143,15,14.7142857142857
"741",2022-03-19,1230998,16996,0,139.142857142857,0,12
"742",2022-03-20,1230998,16996,0,135.285714285714,0,12.1428571428571
"743",2022-03-21,1231246,17016,248,126.142857142857,20,12
"744",2022-03-22,1231393,17034,147,121.142857142857,18,11.4285714285714
"745",2022-03-23,1231556,17045,163,121.142857142857,11,11.4285714285714
"746",2022-03-24,1231676,17065,120,121.142857142857,20,11.4285714285714
"747",2022-03-25,1231846,17076,170,114,11,10
"748",2022-03-26,1231846,17076,0,105,0,10
"749",2022-03-27,1231846,17076,0,100.142857142857,0,10.2857142857143
"750",2022-03-28,1232044,17086,198,106.571428571429,10,8.85714285714286
"751",2022-03-29,1232128,17104,84,95.2857142857143,18,8.85714285714286
"752",2022-03-30,1232257,17117,129,95.2857142857143,13,8.85714285714286
"753",2022-03-31,1232422,17127,165,95.2857142857143,10,8.85714285714286
"754",2022-04-01,1232513,17138,91,102.571428571429,11,8.57142857142857
"755",2022-04-02,1232513,17138,0,125.714285714286,0,7.14285714285714
"756",2022-04-03,1232513,17138,0,138.285714285714,0,6.42857142857143
"757",2022-04-04,1232762,17146,249,133.428571428571,8,6.85714285714286
"758",2022-04-05,1233008,17154,246,138,8,5.57142857142857
"759",2022-04-06,1233225,17162,217,138,8,5.57142857142857
"760",2022-04-07,1233356,17175,131,138,13,5.57142857142857
"761",2022-04-08,1233479,17177,123,130.142857142857,2,5.14285714285714
"762",2022-04-09,1233479,17177,0,123.285714285714,0,4.42857142857143
"763",2022-04-10,1233479,17177,0,131.571428571429,0,4.14285714285714
"764",2022-04-11,1233673,17182,194,184.857142857143,5,2.71428571428571
"765",2022-04-12,1233871,17185,198,167.285714285714,3,2.42857142857143
"766",2022-04-13,1234146,17191,275,167.285714285714,6,2.42857142857143
"767",2022-04-14,1234650,17194,504,167.285714285714,3,2.42857142857143
"768",2022-04-15,1234650,17194,0,217.142857142857,0,2.14285714285714
"769",2022-04-16,1234650,17194,0,221.428571428571,0,3.14285714285714
"770",2022-04-17,1234650,17194,0,219.571428571429,0,3.14285714285714
"771",2022-04-18,1235193,17197,543,177.571428571429,3,3.71428571428571
"772",2022-04-19,1235421,17207,228,208.714285714286,10,4.14285714285714
"773",2022-04-20,1235683,17213,262,208.714285714286,6,4.14285714285714
"774",2022-04-21,1235893,17220,210,208.714285714286,7,4.14285714285714
"775",2022-04-22,1236111,17223,218,219.714285714286,3,4.57142857142857
"776",2022-04-23,1236111,17223,0,225,0,4
"777",2022-04-24,1236111,17223,0,234,0,3.85714285714286
"778",2022-04-25,1236731,17229,620,249.428571428571,6,3.42857142857143
"779",2022-04-26,1236996,17235,265,271.428571428571,6,3.57142857142857
"780",2022-04-27,1237321,17240,325,271.428571428571,5,3.57142857142857
"781",2022-04-28,1237639,17244,318,271.428571428571,4,3.57142857142857
"782",2022-04-29,1238011,17248,372,260.857142857143,4,4.71428571428571
"783",2022-04-30,1238011,17248,0,295.285714285714,0,4.71428571428571
"784",2022-05-01,1238011,17248,0,306.857142857143,0,4.28571428571429
"785",2022-05-02,1238557,17262,546,336.285714285714,14,4.14285714285714
"786",2022-05-03,1239063,17268,506,361,6,4
"787",2022-05-04,1239469,17270,406,361,2,4
"788",2022-05-05,1239993,17273,524,361,3,4
"789",2022-05-06,1240538,17276,545,421,3,3.28571428571429
"790",2022-05-07,1240538,17276,0,434,0,2.57142857142857
"791",2022-05-08,1240538,17276,0,477.142857142857,0,2.85714285714286
"792",2022-05-09,1241504,17285,966,528.571428571429,9,2.57142857142857
"793",2022-05-10,1242101,17286,597,555,1,2.71428571428571
"794",2022-05-11,1242809,17290,708,555,4,2.71428571428571
"795",2022-05-12,1243693,17291,884,555,1,2.71428571428571
"796",2022-05-13,1244423,17295,730,610.285714285714,4,1.71428571428571
"797",2022-05-14,1244423,17295,0,652,0,2.14285714285714
"798",2022-05-15,1244423,17295,0,730.857142857143,0,2.42857142857143
"799",2022-05-16,1245776,17297,1353,799.857142857143,2,2.57142857142857
"800",2022-05-17,1246665,17301,889,858,4,2.57142857142857
"801",2022-05-18,1247925,17307,1260,858,6,2.57142857142857
"802",2022-05-19,1249292,17309,1367,858,2,2.57142857142857
"803",2022-05-20,1250429,17313,1137,884.285714285714,4,2.57142857142857
"804",2022-05-21,1250429,17313,0,918.285714285714,0,2.42857142857143
"805",2022-05-22,1250429,17313,0,959.285714285714,0,1.71428571428571
"806",2022-05-23,1251966,17315,1537,939.571428571429,2,1.71428571428571
"807",2022-05-24,1253093,17318,1127,959.857142857143,3,1.71428571428571
"808",2022-05-25,1254640,17319,1547,959.857142857143,1,1.71428571428571
"809",2022-05-26,1255869,17321,1229,959.857142857143,2,1.71428571428571
"810",2022-05-27,1257148,17325,1279,740.285714285714,4,1.42857142857143
"811",2022-05-28,1257148,17325,0,948.142857142857,0,1.14285714285714
"812",2022-05-29,1257148,17325,0,1027.42857142857,0,1.85714285714286
"813",2022-05-30,1257148,17325,0,1047.85714285714,0,2.28571428571429
"814",2022-05-31,1259730,17326,2582,1153.85714285714,1,2.28571428571429
"815",2022-06-01,1261832,17332,2102,1153.85714285714,6,2.28571428571429
"816",2022-06-02,1263204,17337,1372,1153.85714285714,5,2.28571428571429
"817",2022-06-03,1265225,17341,2021,1497.85714285714,4,2.85714285714286
"818",2022-06-04,1265225,17341,0,1395.85714285714,0,3.42857142857143
"819",2022-06-05,1265225,17341,0,1318,0,2.71428571428571
"820",2022-06-06,1267633,17345,2408,1373.28571428571,4,2.57142857142857
"821",2022-06-07,1269501,17350,1868,1367.57142857143,5,2.14285714285714
"822",2022-06-08,1271058,17351,1557,1367.57142857143,1,2.14285714285714
"823",2022-06-09,1272817,17355,1759,1367.57142857143,4,2.14285714285714
"824",2022-06-10,1274798,17356,1981,1352.57142857143,1,2.28571428571429
"825",2022-06-11,1274798,17356,0,1422.42857142857,0,1.71428571428571
"826",2022-06-12,1274798,17356,0,1420.57142857143,0,2.57142857142857
"827",2022-06-13,1277101,17361,2303,1450.14285714286,5,2.57142857142857
"828",2022-06-14,1279458,17362,2357,1167.14285714286,1,2.42857142857143
"829",2022-06-15,1281002,17369,1544,1167.14285714286,7,2.42857142857143
"830",2022-06-16,1282968,17373,1966,1167.14285714286,4,2.42857142857143
"831",2022-06-17,1282968,17373,0,1475.42857142857,0,2
"832",2022-06-18,1282968,17373,0,1547.57142857143,0,2.57142857142857
"833",2022-06-19,1282968,17373,0,1664.71428571429,0,2
"834",2022-06-20,1287429,17375,4461,1678.85714285714,2,2.14285714285714
"835",2022-06-21,1290291,17380,2862,1984.71428571429,5,2.71428571428571
"836",2022-06-22,1292655,17383,2364,1984.71428571429,3,2.71428571428571
"837",2022-06-23,1294720,17388,2065,1984.71428571429,5,2.71428571428571
"838",2022-06-24,1296861,17392,2141,1813.71428571429,4,3.42857142857143
"839",2022-06-25,1296861,17392,0,1748.42857142857,0,3.42857142857143
"840",2022-06-26,1296861,17392,0,1842.42857142857,0,3.71428571428571
"841",2022-06-27,1300125,17399,3264,1981.71428571429,7,3.42857142857143
"842",2022-06-28,1302530,17404,2405,1995.42857142857,5,3.71428571428571
"843",2022-06-29,1305552,17409,3022,1995.42857142857,5,3.71428571428571
"844",2022-06-30,1308592,17412,3040,1995.42857142857,3,3.71428571428571
"845",2022-07-01,1310829,17418,2237,1529.14285714286,6,2.71428571428571
"846",2022-07-02,1310829,17418,0,1833,0,2.42857142857143
"847",2022-07-03,1310829,17418,0,1794.57142857143,0,2.14285714285714
"848",2022-07-04,1310829,17418,0,2136.85714285714,0,2
"849",2022-07-05,1315361,17421,4532,2219.28571428571,3,1.85714285714286
"850",2022-07-06,1318114,17424,2753,2219.28571428571,3,1.85714285714286
"851",2022-07-07,1323550,17426,5436,2219.28571428571,2,1.85714285714286
"852",2022-07-08,1326364,17431,2814,3026.14285714286,5,2.71428571428571
"853",2022-07-09,1326364,17431,0,2903.28571428571,0,4.14285714285714
"854",2022-07-10,1326364,17431,0,3018.71428571429,0,5.42857142857143
"855",2022-07-11,1332012,17437,5648,2741.42857142857,6,6.57142857142857
"856",2022-07-12,1335684,17450,3672,2707,13,6.14285714285714
"857",2022-07-13,1339245,17462,3561,2707,12,6.14285714285714
"858",2022-07-14,1342740,17472,3495,2707,10,6.14285714285714
"859",2022-07-15,1345313,17474,2573,2673.57142857143,2,6.42857142857143
"860",2022-07-16,1345313,17474,0,2673.42857142857,0,5.85714285714286
"861",2022-07-17,1345313,17474,0,2593,0,4.42857142857143
"862",2022-07-18,1350727,17482,5414,2588.85714285714,8,4.57142857142857
"863",2022-07-19,1354398,17491,3671,2604.28571428571,9,6
"864",2022-07-20,1357396,17493,2998,2604.28571428571,2,6
"865",2022-07-21,1360862,17504,3466,2604.28571428571,11,6
"866",2022-07-22,1363543,17516,2681,2437.14285714286,12,5.71428571428571
